"term","frequency","density","occurrence"
"gratuite",2,3.00562051035436e-05,0.002
"grinding",2,3.00562051035436e-05,0.002
"groundbreaking",2,3.00562051035436e-05,0.002
"grow",2,3.00562051035436e-05,0.002
"growing",14,0.000210393435724805,0.014
"grown",2,3.00562051035436e-05,0.002
"growth",6,9.01686153106309e-05,0.006
"gte",6,9.01686153106309e-05,0.004
"guam",2,3.00562051035436e-05,0.002
"guarantee",37,0.000556039794415557,0.032
"guaranteed",35,0.000525983589312014,0.032
"guaranteefontstrong",2,3.00562051035436e-05,0.002
"guarantees",6,9.01686153106309e-05,0.006
"guarded",2,3.00562051035436e-05,0.002
"guest",2,3.00562051035436e-05,0.002
"guide",118,0.00177331610110907,0.026
"guidefontfontfontblockquote",6,9.01686153106309e-05,0.006
"guidelines",19,0.000285533948483664,0.016
"guides",24,0.000360674461242524,0.002
"guinea",3,4.50843076553154e-05,0.002
"guineaoption",2,3.00562051035436e-05,0.002
"gum",2,3.00562051035436e-05,0.002
"gun",2,3.00562051035436e-05,0.002
"guns",4,6.01124102070873e-05,0.004
"gutsy",2,3.00562051035436e-05,0.002
"guy",2,3.00562051035436e-05,0.002
"guys",4,6.01124102070873e-05,0.004
"gwarzo",2,3.00562051035436e-05,0.002
"gwarzos",2,3.00562051035436e-05,0.002
"haber",2,3.00562051035436e-05,0.002
"haberdarcom",2,3.00562051035436e-05,0.002
"haberleri",5,7.51405127588591e-05,0.002
"hair",4,6.01124102070873e-05,0.004
"halcyon",2,3.00562051035436e-05,0.002
"half",19,0.000285533948483664,0.014
"hammer",2,3.00562051035436e-05,0.002
"hampshire",2,3.00562051035436e-05,0.002
"handling",4,6.01124102070873e-05,0.004
"hands",2,3.00562051035436e-05,0.002
"happen",2,3.00562051035436e-05,0.002
"happened",2,3.00562051035436e-05,0.002
"happiness",6,9.01686153106309e-05,0.002
"happy",19,0.000285533948483664,0.012
"harbor",2,3.00562051035436e-05,0.002
"hard",28,0.000420786871449611,0.018
"harmful",2,3.00562051035436e-05,0.002
"harper",2,3.00562051035436e-05,0.002
"harpers",2,3.00562051035436e-05,0.002
"hartfordwindsor",2,3.00562051035436e-05,0.002
"harvest",2,3.00562051035436e-05,0.002
"hassles",2,3.00562051035436e-05,0.002
"havent",2,3.00562051035436e-05,0.002
"hawaii",14,0.000210393435724805,0.002
"hawaiian",5,7.51405127588591e-05,0.002
"hawaiians",2,3.00562051035436e-05,0.002
"head",254,0.00381713804815004,0.246
"headed",4,6.01124102070873e-05,0.004
"headset",3,4.50843076553154e-05,0.002
"health",20,0.000300562051035436,0.014
"healthy",4,6.01124102070873e-05,0.004
"hear",4,6.01124102070873e-05,0.004
"heard",2,3.00562051035436e-05,0.002
"heart",4,6.01124102070873e-05,0.004
"heaven",2,3.00562051035436e-05,0.002
"heavensent",2,3.00562051035436e-05,0.002
"heavy",2,3.00562051035436e-05,0.002
"height",673,0.0101139130173424,0.112
"height td",2,3.00562051035436e-05,0.002
"heighta",9,0.000135252922965946,0.008
"heightadiv",2,3.00562051035436e-05,0.002
"heightafontp",2,3.00562051035436e-05,0.002
"heightatd",5,7.51405127588591e-05,0.004
"heightbfont",15,0.000225421538276577,0.006
"heightd",571,0.00858104655706171,0.132
"heightda",5,7.51405127588591e-05,0.002
"heightdbfont",6,9.01686153106309e-05,0.004
"heightdbr",31,0.000465871179104926,0.02
"heightdbrimg",2,3.00562051035436e-05,0.002
"heightddiv",10,0.000150281025517718,0.01
"heightdimg",8,0.000120224820414175,0.006
"heightdnbsptd",6,9.01686153106309e-05,0.004
"heightdtable",10,0.000150281025517718,0.01
"heightdtd",113,0.00169817558835021,0.048
"heightfont",25,0.000375702563794295,0.006
"heightimg",29,0.000435814974001383,0.024
"heightnbsptd",2,3.00562051035436e-05,0.002
"heightnbsptdtd",2,3.00562051035436e-05,0.002
"heighttd",41,0.000616152204622644,0.01
"heightubfont",3,4.50843076553154e-05,0.002
"heir",2,3.00562051035436e-05,0.002
"held",6,9.01686153106309e-05,0.004
"helicopters",2,3.00562051035436e-05,0.002
"hell",6,9.01686153106309e-05,0.006
"help",103,0.0015478945628325,0.058
"helped",4,6.01124102070873e-05,0.004
"helping",3,4.50843076553154e-05,0.002
"helvetica",570,0.00856601845450993,0.14
"hemp",2,3.00562051035436e-05,0.002
"hence",8,0.000120224820414175,0.008
"hepatitis",2,3.00562051035436e-05,0.002
"herb",9,0.000135252922965946,0.002
"herba",19,0.000285533948483664,0.002
"herbal",3,4.50843076553154e-05,0.002
"herbalists",2,3.00562051035436e-05,0.002
"herbert",3,4.50843076553154e-05,0.002
"herbpipe",4,6.01124102070873e-05,0.002
"herbs",3,4.50843076553154e-05,0.002
"herea",21,0.000315590153587208,0.014
"hereafontdiv",4,6.01124102070873e-05,0.002
"hereaspanp",2,3.00562051035436e-05,0.002
"herebfontap",2,3.00562051035436e-05,0.002
"hereditary",2,3.00562051035436e-05,0.002
"heritage",3,4.50843076553154e-05,0.002
"hermios",54,0.000811517537795678,0.002
"hfont",22,0.00033061825613898,0.002
"hickam",2,3.00562051035436e-05,0.002
"hidden",8,0.000120224820414175,0.008
"hier",2,3.00562051035436e-05,0.002
"higgins",4,6.01124102070873e-05,0.002
"highly",2,3.00562051035436e-05,0.002
"highratio",3,4.50843076553154e-05,0.002
"hill",2,3.00562051035436e-05,0.002
"hilo",8,0.000120224820414175,0.008
"hilton",6,9.01686153106309e-05,0.002
"historical",5,7.51405127588591e-05,0.002
"history",10,0.000150281025517718,0.004
"hitting",2,3.00562051035436e-05,0.002
"hold",3,4.50843076553154e-05,0.002
"holder",2,3.00562051035436e-05,0.002
"holdover",2,3.00562051035436e-05,0.002
"home",134,0.00201376574193742,0.07
"homeowners",4,6.01124102070873e-05,0.004
"homes",2,3.00562051035436e-05,0.002
"honed",2,3.00562051035436e-05,0.002
"honest",2,3.00562051035436e-05,0.002
"honolulu",5,7.51405127588591e-05,0.002
"honolulubased",3,4.50843076553154e-05,0.002
"honorable",2,3.00562051035436e-05,0.002
"hook",2,3.00562051035436e-05,0.002
"hookah",7,0.000105196717862403,0.002
"hope",6,9.01686153106309e-05,0.006
"horny",5,7.51405127588591e-05,0.004
"hos",2,3.00562051035436e-05,0.002
"host",3,4.50843076553154e-05,0.002
"hosting",11,0.00016530912806949,0.004
"hotel",6,9.01686153106309e-05,0.004
"hottest",4,6.01124102070873e-05,0.004
"hour",15,0.000225421538276577,0.012
"hours",41,0.000616152204622644,0.028
"house",2,3.00562051035436e-05,0.002
"household",7,0.000105196717862403,0.002
"houses",3,4.50843076553154e-05,0.002
"housing",6,9.01686153106309e-05,0.006
"houston",3,4.50843076553154e-05,0.002
"howbrit",2,3.00562051035436e-05,0.002
"hrefd",5,7.51405127588591e-05,0.004
"hrefdhttp",2,3.00562051035436e-05,0.002
"hrefdhttpimg",2,3.00562051035436e-05,0.002
"hrefdhttpmarketingauctionindexhtmlclic",2,3.00562051035436e-05,0.002
"hrefdhttpmarketingfa",2,3.00562051035436e-05,0.002
"hrefdhttpmarketingfashioncomu",2,3.00562051035436e-05,0.002
"hrefdhttpmgindexhtmlherea",2,3.00562051035436e-05,0.002
"hrefdhttpmortgagemailer",2,3.00562051035436e-05,0.002
"hrefdhttppsychicrevenuecomcgibinrefercgipwssited",4,6.01124102070873e-05,0.002
"hrefdhttpusindexphp",2,3.00562051035436e-05,0.002
"hrefdhttpwwwadclickwspcfmodsdpk",6,9.01686153106309e-05,0.004
"hrefdhttpwwwanythinggoesherecom",10,0.000150281025517718,0.01
"hrefdhttpwwwbozombercompornoindexhtmlb",6,9.01686153106309e-05,0.004
"hrefdhttpwwwchinaligh",4,6.01124102070873e-05,0.002
"hrefdhttpwwweasyadpostcom",6,9.01686153106309e-05,0.002
"hrefdhttpwwwgreenmatrixnetherbxhtmlclick",2,3.00562051035436e-05,0.002
"hrefdhttpwwwwebbasedmailingcomtoners",4,6.01124102070873e-05,0.004
"hrefhttpadfarmmediaplexcomadckfont",19,0.000285533948483664,0.002
"hrefhttpadfarmmediaplexcomadckimg",6,9.01686153106309e-05,0.002
"hrefhttpclickemailrewardzemailpublishercommaaaqzgaaskmaasyjefont",4,6.01124102070873e-05,0.002
"hrefhttpclickemailrewardzemailpublishercommaaaqzgaaskmaasyjeimg",4,6.01124102070873e-05,0.002
"hrefhttpclicklinksynergycomfsbinclickidbmfppvhdoofferidtypesubid",2,3.00562051035436e-05,0.002
"hrefhttpdpageturningebookcom",6,9.01686153106309e-05,0.006
"hrefhttpfreepornloverscomsimplyamateurfont",2,3.00562051035436e-05,0.002
"hrefhttpisiswebstakescomplayisisidimg",4,6.01124102070873e-05,0.004
"hrefhttpjobdaumnetinfonewsnewsviewaspid",2,3.00562051035436e-05,0.002
"hrefhttpmailmortgagesnetpointphpidid",4,6.01124102070873e-05,0.004
"hrefhttpmasterindexphpfont",4,6.01124102070873e-05,0.004
"hrefhttpoffersrusnetsvlistsignuphtmimg",3,4.50843076553154e-05,0.002
"hrefhttpscindexhtmlimg",4,6.01124102070873e-05,0.002
"hrefhttpseinetveri",2,3.00562051035436e-05,0.002
"hrefhttpswwwhouseholdloancomdllndlapplyjspimg",2,3.00562051035436e-05,0.002
"hrefhttptheadmanagercomservercaspadkeybbbijjjnsumvext",3,4.50843076553154e-05,0.002
"hrefhttptheadmanagercomservercaspadkeycpiuftgucubaextimg",4,6.01124102070873e-05,0.002
"hrefhttptheadmanagercomservercaspadkeyfwoathskudmmext",10,0.000150281025517718,0.002
"hrefhttptheadmanagercomservercaspadkeygewdvqgnfqvnextclick",4,6.01124102070873e-05,0.002
"hrefhttptheadmanagercomservercaspadkeyiamvqxaaasenext",6,9.01686153106309e-05,0.002
"hrefhttptheadmanagercomservercaspadkeykqqwkleyjqpmextimg",7,0.000105196717862403,0.002
"hrefhttptheadmanagercomservercaspadkeyqbfuiexorxklextimg",15,0.000225421538276577,0.002
"hrefhttptheadmanagercomservercaspadkeyqefyurpikemyimg",8,0.000120224820414175,0.002
"hrefhttptheadmanagercomservercaspadkeysvhlkjyhsafoextclick",3,4.50843076553154e-05,0.002
"hrefhttptheadmanagercomservercaspadkeytamosxhjcwjqextimg",8,0.000120224820414175,0.002
"hrefhttptheadmanagercomservercaspadkeywbghfnquvetfextimg",3,4.50843076553154e-05,0.002
"hrefhttptheadmanagercomservercaspadkeyxrauhqdefyubext",5,7.51405127588591e-05,0.002
"hrefhttptheadmanagercomservercaspadkeyxrhlssuamyvxext",5,7.51405127588591e-05,0.002
"hrefhttptheadmanagercomservercaspadkeyyuesbhwakmlkext",4,6.01124102070873e-05,0.002
"hrefhttptracklinkgiftnetcgibinaebfont",6,9.01686153106309e-05,0.004
"hrefhttptracklinkgiftnetcgibinaeimg",6,9.01686153106309e-05,0.004
"hrefhttpventurereporternetmyaccountkaspezzzzjmasonorg",2,3.00562051035436e-05,0.002
"hrefhttpwwwamsterdamcashcomclickcfmsiteidampcompanyidfont",2,3.00562051035436e-05,0.002
"hrefhttpwwwansweruscomemailsanswerusredirecthtm",4,6.01124102070873e-05,0.002
"hrefhttpwwwbozombocomluckyamateurwivesindexphpaffidaol",2,3.00562051035436e-05,0.002
"hrefhttpwwwclick",2,3.00562051035436e-05,0.002
"hrefhttpwwwcpillccom",2,3.00562051035436e-05,0.002
"hrefhttpwwwcpillccomindustryforumhtm",2,3.00562051035436e-05,0.002
"hrefhttpwwwdpageturningebookcom",2,3.00562051035436e-05,0.002
"hrefhttpwwwebonylustfreecom",14,0.000210393435724805,0.002
"hrefhttpwwwexhibitionsindiaorgwwwexhibitionsindiao",2,3.00562051035436e-05,0.002
"hrefhttpwwwfactorydirectdealscomgiftshopfrugaljoeimg",14,0.000210393435724805,0.002
"hrefhttpwwwfreehostaccesscomfreehtmxihtml",5,7.51405127588591e-05,0.002
"hrefhttpwwwfreepornsecretsnetbnrj",14,0.000210393435724805,0.004
"hrefhttpwwwfromyoucomnastymilfmilfbindexhtmfont",34,0.000510955486760242,0.004
"hrefhttpwwwfrugaljoecomimg",12,0.000180337230621262,0.012
"hrefhttpwwwinkjetruscomcustomerhtml",6,9.01686153106309e-05,0.002
"hrefhttpwwwinkjetruscomcustomerhtmlimg",2,3.00562051035436e-05,0.002
"hrefhttpwwwinkpricenetinkimg",2,3.00562051035436e-05,0.002
"hrefhttpwwwjeweldivecomnsibignaturalbindexhtmfont",18,0.000270505845931893,0.002
"hrefhttpwwwjeweldivecomslefreakindexhtmlimg",17,0.000255477743380121,0.002
"hrefhttpwwwjjyxcomservehktxt",2,3.00562051035436e-05,0.002
"hrefhttpwwwjjyxcomservewdtaiwantxt",2,3.00562051035436e-05,0.002
"hrefhttpwwwpornherenetclick",2,3.00562051035436e-05,0.002
"hrefhttpwwwprizeinthebagnetpagedefaultaspbtagms",13,0.000195365333173034,0.002
"hrefhttpwwwwebstakescom",4,6.01124102070873e-05,0.004
"hrefmailtoceaseanddesistmortgagesnetceaseanddesistmortgagesneta",4,6.01124102070873e-05,0.004
"hrefmailtoinvitecmsummitcominvitecmsummitcoma",2,3.00562051035436e-05,0.002
"hrefmailtoremoveacsmsuppliescomsubjectpleaseremoveme",2,3.00562051035436e-05,0.002
"hrefmailtoyhzxvipsinacomyhzxvipsinacoma",2,3.00562051035436e-05,0.002
"hrefmhgaidcideidamabmvbmzwluyyjb",4,6.01124102070873e-05,0.002
"hspace",12,0.000180337230621262,0.008
"hspacetd",7,0.000105196717862403,0.002
"html",377,0.00566559466201797,0.338
"httpagentscnalifecom",3,4.50843076553154e-05,0.002
"httpbuyonlinepillscommainphprx",5,7.51405127588591e-05,0.002
"httpclickemailrewardzemailpublishercommaaaqzgaaskmaasyje",3,4.50843076553154e-05,0.002
"httpclubtfoxcom",4,6.01124102070873e-05,0.004
"httpequivcontenttype",10,0.000150281025517718,0.01
"httpequivdcontenttype",4,6.01124102070873e-05,0.002
"httpgetithostservecomsurequotelf",2,3.00562051035436e-05,0.002
"httphttpseinetveri",2,3.00562051035436e-05,0.002
"httpisiswebstakescomplayisisid",6,9.01686153106309e-05,0.004
"httplspeedhostnetzzzzcardsads",2,3.00562051035436e-05,0.002
"httpmarketliangshanpocomhgh",2,3.00562051035436e-05,0.002
"httpquotesreadyservecomsurequote",2,3.00562051035436e-05,0.002
"httpquotesreadyservecomsurequotelf",2,3.00562051035436e-05,0.002
"httprdyahoocomhttpfarmaid",2,3.00562051035436e-05,0.002
"httpsitesmerchantsales",3,4.50843076553154e-05,0.002
"httpternetblahcom",5,7.51405127588591e-05,0.004
"httpvickymothostcomeuro",2,3.00562051035436e-05,0.002
"httpweeepeoecstarfish",2,3.00562051035436e-05,0.002
"httpwwbestoffersonthenetcomautoprotectquote",2,3.00562051035436e-05,0.002
"httpwwonlineisbestcomwarranty",4,6.01124102070873e-05,0.004
"httpwwwadclickwspcfmospk",56,0.000841573742899221,0.026
"httpwwwaffordabledomainscom",4,6.01124102070873e-05,0.004
"httpwwwcoachinvestcomstartupstartuphtml",14,0.000210393435724805,0.004
"httpwwwdomainsforeveryonecom",8,0.000120224820414175,0.008
"httpwwweluxmediacomformsspacergif",9,0.000135252922965946,0.002
"httpwwwfreehostaccesscomfreehtmxihtml",5,7.51405127588591e-05,0.002
"httpwwwhotresponderscomcgibinvarprovartrackcgitwendy",2,3.00562051035436e-05,0.002
"httpwwwinkjetruscomcustomerhtmlap",2,3.00562051035436e-05,0.002
"httpwwwinsuranceiqcomoptout",38,0.000571067896967329,0.038
"httpwwwinsurancemailnet",2,3.00562051035436e-05,0.002
"httpwwwirelandpddialcom",2,3.00562051035436e-05,0.002
"httpwwwjustaclicksupersitecomeuro",2,3.00562051035436e-05,0.002
"httpwwwmultiplayerpokernet",8,0.000120224820414175,0.008
"httpwwwnewnamednscomdental",2,3.00562051035436e-05,0.002
"httpwwwnewnamednscomwarranty",6,9.01686153106309e-05,0.006
"httpwwwsmokersassociationcouksid",2,3.00562051035436e-05,0.002
"httpwwwsmokersunitedcouksid",4,6.01124102070873e-05,0.004
"httpwwwterraespersonalbigmac",3,4.50843076553154e-05,0.002
"httpwwwterraespersonaliop",3,4.50843076553154e-05,0.002
"httpwwwtwgcapitalcom",2,3.00562051035436e-05,0.002
"httpwwwvipjpnetsid",6,9.01686153106309e-05,0.006
"httpwwwwebdesignhqcom",2,3.00562051035436e-05,0.002
"httpwwwwebstakescom",4,6.01124102070873e-05,0.004
"huge",17,0.000255477743380121,0.016
"human",15,0.000225421538276577,0.002
"humbly",2,3.00562051035436e-05,0.002
"hundred",16,0.000240449640828349,0.016
"hundreds",30,0.000450843076553154,0.026
"husband",12,0.000180337230621262,0.012
"husbands",9,0.000135252922965946,0.006
"huxtablelike",2,3.00562051035436e-05,0.002
"hwy",2,3.00562051035436e-05,0.002
"hybrid",2,3.00562051035436e-05,0.002
"hypertension",2,3.00562051035436e-05,0.002
"hypothetical",4,6.01124102070873e-05,0.002
"ibfontp",2,3.00562051035436e-05,0.002
"ibm",7,0.000105196717862403,0.002
"ibnbspresultbibr",6,9.01686153106309e-05,0.004
"ibrahim",4,6.01124102070873e-05,0.004
"icagicagicadgqgdlkdggijqmiipgzvbnqgzmfjztiqxjpywwsiehlbhzldgljyswgcfu",2,3.00562051035436e-05,0.002
"icagpccjnciagicagicagpcywjsztnciagicagicagphrhymxlihdpzhropsiodaiigjv",2,3.00562051035436e-05,0.002
"ich",3,4.50843076553154e-05,0.002
"ick",2,3.00562051035436e-05,0.002
"idaho",2,3.00562051035436e-05,0.002
"idautonumber",14,0.000210393435724805,0.014
"iddautonumber",15,0.000225421538276577,0.006
"iddlayer",2,3.00562051035436e-05,0.002
"idea",12,0.000180337230621262,0.006
"ideal",2,3.00562051035436e-05,0.002
"ideas",2,3.00562051035436e-05,0.002
"identified",3,4.50843076553154e-05,0.002
"identifying",2,3.00562051035436e-05,0.002
"identity",6,9.01686153106309e-05,0.006
"ideology",2,3.00562051035436e-05,0.002
"idformscombobox",3,4.50843076553154e-05,0.002
"idformsradiobutton",4,6.01124102070873e-05,0.002
"idlayerdiv",3,4.50843076553154e-05,0.002
"iffont",2,3.00562051035436e-05,0.002
"ifsa",2,3.00562051035436e-05,0.002
"ignorance",4,6.01124102070873e-05,0.004
"ignored",14,0.000210393435724805,0.008
"iibmywnlpsjwzxjkywhlcbbcmlhbcwgsgvsdmvawnhlcbzywzlxnlcmlm",4,6.01124102070873e-05,0.004
"ijymcigymyzgvypsiwiibjzwxscbhyluzzimcigyvsbhbhzgrpbmcijaipgkicagicag",2,3.00562051035436e-05,0.002
"ill",16,0.000240449640828349,0.014
"illegal",20,0.000300562051035436,0.006
"illegality",4,6.01124102070873e-05,0.002
"illness",4,6.01124102070873e-05,0.002
"illustrations",2,3.00562051035436e-05,0.002
"ils",4,6.01124102070873e-05,0.004
"iluglinuxie",2,3.00562051035436e-05,0.002
"image",11,0.00016530912806949,0.004
"images",2,3.00562051035436e-05,0.002
"imagesmortgif",2,3.00562051035436e-05,0.002
"imagine",2,3.00562051035436e-05,0.002
"img",225,0.00338132307414866,0.082
"immediate",10,0.000150281025517718,0.008
"immediately",24,0.000360674461242524,0.022
"impact",4,6.01124102070873e-05,0.002
"impaired",6,9.01686153106309e-05,0.004
"impartial",2,3.00562051035436e-05,0.002
"implications",2,3.00562051035436e-05,0.002
"importantlyiseriously",2,3.00562051035436e-05,0.002
"imposed",2,3.00562051035436e-05,0.002
"impossible",6,9.01686153106309e-05,0.006
"improved",4,6.01124102070873e-05,0.004
"improvement",14,0.000210393435724805,0.004
"in ",2,3.00562051035436e-05,0.002
"inaccurate",2,3.00562051035436e-05,0.002
"inaugural",2,3.00562051035436e-05,0.002
"inbox",2,3.00562051035436e-05,0.002
"inc",12,0.000180337230621262,0.012
"incarceration",2,3.00562051035436e-05,0.002
"incentive",2,3.00562051035436e-05,0.002
"incidents",2,3.00562051035436e-05,0.002
"incl",9,0.000135252922965946,0.002
"include",13,0.000195365333173034,0.012
"included",13,0.000195365333173034,0.01
"includes",33,0.00049592738420847,0.024
"including",20,0.000300562051035436,0.012
"inclusion",2,3.00562051035436e-05,0.002
"income",85,0.0012773887169006,0.044
"incomizer",2,3.00562051035436e-05,0.002
"inconvenience",2,3.00562051035436e-05,0.002
"incorporated",4,6.01124102070873e-05,0.002
"increase",21,0.000315590153587208,0.016
"increases",2,3.00562051035436e-05,0.002
"increasing",2,3.00562051035436e-05,0.002
"incredible",4,6.01124102070873e-05,0.004
"indeed",6,9.01686153106309e-05,0.002
"independence",9,0.000135252922965946,0.004
"independent",21,0.000315590153587208,0.014
"indexed",6,9.01686153106309e-05,0.004
"india",21,0.000315590153587208,0.002
"indiabr",3,4.50843076553154e-05,0.002
"indicating",2,3.00562051035436e-05,0.002
"indisputable",3,4.50843076553154e-05,0.002
"individual",3,4.50843076553154e-05,0.002
"individuals",10,0.000150281025517718,0.006
"indulgence",4,6.01124102070873e-05,0.004
"industriels",4,6.01124102070873e-05,0.004
"industries",2,3.00562051035436e-05,0.002
"industry",19,0.000285533948483664,0.01
"industrys",2,3.00562051035436e-05,0.002
"inexplicable",2,3.00562051035436e-05,0.002
"infact",2,3.00562051035436e-05,0.002
"inflammatory",2,3.00562051035436e-05,0.002
"inflationizer",2,3.00562051035436e-05,0.002
"influence",2,3.00562051035436e-05,0.002
"info",36,0.000541011691863785,0.024
"infofontafontbutdtd",2,3.00562051035436e-05,0.002
"infonttd",2,3.00562051035436e-05,0.002
"inform",4,6.01124102070873e-05,0.004
"information",211,0.00317092963842385,0.166
"informatiques",4,6.01124102070873e-05,0.004
