"term","frequency","density","occurrence"
"uncovered",2,9.41132182014964e-05,0.002
"undeciphered",2,9.41132182014964e-05,0.002
"undergraduate",2,9.41132182014964e-05,0.002
"undergraduates",3,0.000141169827302245,0.002
"underground",3,0.000141169827302245,0.002
"understand",2,9.41132182014964e-05,0.002
"understands",3,0.000141169827302245,0.002
"underwriting",6,0.000282339654604489,0.006
"une",3,0.000141169827302245,0.002
"unelected",2,9.41132182014964e-05,0.002
"unfettered",2,9.41132182014964e-05,0.002
"union",4,0.000188226436402993,0.004
"unions",3,0.000141169827302245,0.002
"unit",2,9.41132182014964e-05,0.002
"united",5,0.000235283045503741,0.004
"universe",2,9.41132182014964e-05,0.002
"universities",2,9.41132182014964e-05,0.002
"university",19,0.000894075572914216,0.012
"unix",34,0.00159992470942544,0.016
"unixes",4,0.000188226436402993,0.004
"unixodbc",4,0.000188226436402993,0.004
"unixodbcdevel",4,0.000188226436402993,0.004
"unless",2,9.41132182014964e-05,0.002
"unlike",3,0.000141169827302245,0.002
"unloading",2,9.41132182014964e-05,0.002
"unread",4,0.000188226436402993,0.004
"unseen",5,0.000235283045503741,0.004
"unsolicited",5,0.000235283045503741,0.002
"unspecified",2,9.41132182014964e-05,0.002
"unspun",13,0.000611735918309727,0.002
"unstable",2,9.41132182014964e-05,0.002
"unsubscribe",6,0.000282339654604489,0.006
"unsubscription",25,0.0011764152275187,0.022
"unwritten",2,9.41132182014964e-05,0.002
"update",3,0.000141169827302245,0.002
"updated",2,9.41132182014964e-05,0.002
"upgraded",6,0.000282339654604489,0.004
"upgrading",2,9.41132182014964e-05,0.002
"urging",2,9.41132182014964e-05,0.002
"url",8,0.000376452872805986,0.006
"urlvarsel",2,9.41132182014964e-05,0.002
"usa",8,0.000376452872805986,0.008
"usability",2,9.41132182014964e-05,0.002
"usd",6,0.000282339654604489,0.002
"useful",16,0.000752905745611971,0.012
"usefulness",4,0.000188226436402993,0.004
"user",8,0.000376452872805986,0.004
"userfriendly",2,9.41132182014964e-05,0.002
"users",41,0.00192932097313068,0.034
"using",42,0.00197637758223142,0.028
"usr",2,9.41132182014964e-05,0.002
"usrsrclinuxlinuxmodversionsh",6,0.000282339654604489,0.004
"usual",2,9.41132182014964e-05,0.002
"usually",8,0.000376452872805986,0.008
"uuencode",2,9.41132182014964e-05,0.002
"vacation",2,9.41132182014964e-05,0.002
"vacuous",2,9.41132182014964e-05,0.002
"vacuum",2,9.41132182014964e-05,0.002
"valhalla",4,0.000188226436402993,0.004
"valid",4,0.000188226436402993,0.004
"valigntop",9,0.000423509481906734,0.002
"valley",2,9.41132182014964e-05,0.002
"value",10,0.000470566091007482,0.006
"vanderkolk",4,0.000188226436402993,0.002
"varcacheapt",2,9.41132182014964e-05,0.002
"variety",5,0.000235283045503741,0.004
"various",4,0.000188226436402993,0.004
"varstateapt",2,9.41132182014964e-05,0.002
"vartmpfreetyperootusrliblibttfso",4,0.000188226436402993,0.004
"vcp",8,0.000376452872805986,0.002
"vegetable",2,9.41132182014964e-05,0.002
"vehicles",2,9.41132182014964e-05,0.002
"vendor",5,0.000235283045503741,0.002
"vendorname",2,9.41132182014964e-05,0.002
"vendors",4,0.000188226436402993,0.002
"verifies",2,9.41132182014964e-05,0.002
"vernon",2,9.41132182014964e-05,0.002
"version",17,0.000799962354712719,0.016
"versus",2,9.41132182014964e-05,0.002
"vhs",8,0.000376452872805986,0.002
"via",18,0.000847018963813468,0.012
"viable",2,9.41132182014964e-05,0.002
"vicepresident",2,9.41132182014964e-05,0.002
"victim",3,0.000141169827302245,0.002
"victims",10,0.000470566091007482,0.004
"victoria",2,9.41132182014964e-05,0.002
"video",12,0.000564679309208978,0.01
"viernes",2,9.41132182014964e-05,0.002
"vietnamera",2,9.41132182014964e-05,0.002
"view",15,0.000705849136511223,0.012
"viewer",2,9.41132182014964e-05,0.002
"viewpoint",2,9.41132182014964e-05,0.002
"views",7,0.000329396263705237,0.004
"village",8,0.000376452872805986,0.006
"villagers",4,0.000188226436402993,0.004
"vincent",5,0.000235283045503741,0.002
"vine",5,0.000235283045503741,0.002
"vineyard",4,0.000188226436402993,0.002
"viola",3,0.000141169827302245,0.002
"violence",3,0.000141169827302245,0.002
"violent",2,9.41132182014964e-05,0.002
"violently",2,9.41132182014964e-05,0.002
"violin",6,0.000282339654604489,0.004
"virginia",2,9.41132182014964e-05,0.002
"virtually",2,9.41132182014964e-05,0.002
"virus",4,0.000188226436402993,0.002
"viruses",3,0.000141169827302245,0.002
"vision",2,9.41132182014964e-05,0.002
"visit",4,0.000188226436402993,0.004
"visual",4,0.000188226436402993,0.004
"vodka",3,0.000141169827302245,0.002
"voice",8,0.000376452872805986,0.008
"voip",5,0.000235283045503741,0.004
"voltage",4,0.000188226436402993,0.002
"vote",4,0.000188226436402993,0.004
"voter",4,0.000188226436402993,0.004
"voters",11,0.00051762270010823,0.004
"votes",2,9.41132182014964e-05,0.002
"vspace",2,9.41132182014964e-05,0.002
"vulnerabilities",12,0.000564679309208978,0.002
"vulnerability",16,0.000752905745611971,0.002
"vulnerable",9,0.000423509481906734,0.004
"waider",2,9.41132182014964e-05,0.002
"waiters",2,9.41132182014964e-05,0.002
"waiting",4,0.000188226436402993,0.004
"wales",2,9.41132182014964e-05,0.002
"walk",4,0.000188226436402993,0.004
"wall",4,0.000188226436402993,0.004
"wan",10,0.000470566091007482,0.004
"war",13,0.000611735918309727,0.01
"warden",2,9.41132182014964e-05,0.002
"wardens",2,9.41132182014964e-05,0.002
"warner",3,0.000141169827302245,0.002
"wars",2,9.41132182014964e-05,0.002
"washington",11,0.00051762270010823,0.008
"wasnt",11,0.00051762270010823,0.008
"watched",2,9.41132182014964e-05,0.002
"watching",2,9.41132182014964e-05,0.002
"water",8,0.000376452872805986,0.004
"waterfront",4,0.000188226436402993,0.002
"wear",4,0.000188226436402993,0.002
"web",36,0.00169403792762694,0.016
"website",8,0.000376452872805986,0.004
"wed",14,0.000658792527410475,0.01
"wedded",4,0.000188226436402993,0.004
"week",22,0.00103524540021646,0.016
"weekend",2,9.41132182014964e-05,0.002
"weeks",4,0.000188226436402993,0.004
"weevil",4,0.000188226436402993,0.002
"weevils",3,0.000141169827302245,0.002
"weight",4,0.000188226436402993,0.002
"welsh",2,9.41132182014964e-05,0.002
"west",27,0.0012705284457202,0.016
"western",6,0.000282339654604489,0.004
"weymouth",3,0.000141169827302245,0.002
"wget",2,9.41132182014964e-05,0.002
"whatever",5,0.000235283045503741,0.004
"whats",2,9.41132182014964e-05,0.002
"wheel",5,0.000235283045503741,0.004
"whisky",2,9.41132182014964e-05,0.002
"white",14,0.000658792527410475,0.006
"whitey",3,0.000141169827302245,0.002
"wide",2,9.41132182014964e-05,0.002
"widgetaddbut",3,0.000141169827302245,0.002
"width",50,0.00235283045503741,0.004
"widthtd",2,9.41132182014964e-05,0.002
"wife",19,0.000894075572914216,0.008
"wifi",5,0.000235283045503741,0.002
"wild",2,9.41132182014964e-05,0.002
"wildlife",2,9.41132182014964e-05,0.002
"william",2,9.41132182014964e-05,0.002
"williams",13,0.000611735918309727,0.006
"williamss",3,0.000141169827302245,0.002
"willing",2,9.41132182014964e-05,0.002
"willya",2,9.41132182014964e-05,0.002
"wilt",2,9.41132182014964e-05,0.002
"win",4,0.000188226436402993,0.004
"winblows",6,0.000282339654604489,0.004
"wind",2,9.41132182014964e-05,0.002
"window",10,0.000470566091007482,0.006
"windows",30,0.00141169827302245,0.022
"wings",2,9.41132182014964e-05,0.002
"winner",3,0.000141169827302245,0.002
"winners",2,9.41132182014964e-05,0.002
"winter",8,0.000376452872805986,0.008
"winters",2,9.41132182014964e-05,0.002
"wireless",23,0.00108230200931721,0.01
"wish",10,0.000470566091007482,0.01
"wishes",3,0.000141169827302245,0.002
"withemacs",6,0.000282339654604489,0.004
"witness",2,9.41132182014964e-05,0.002
"wives",8,0.000376452872805986,0.004
"wolf",2,9.41132182014964e-05,0.002
"woman",20,0.000941132182014964,0.014
"womans",2,9.41132182014964e-05,0.002
"women",67,0.00315279280975013,0.028
"won",4,0.000188226436402993,0.004
"wonderful",2,9.41132182014964e-05,0.002
"wont",11,0.00051762270010823,0.01
"wood",5,0.000235283045503741,0.002
"word",46,0.00216460401863442,0.024
"words",19,0.000894075572914216,0.016
"workers",6,0.000282339654604489,0.006
"workings",2,9.41132182014964e-05,0.002
"world",76,0.00357630229165686,0.048
"worldcom",9,0.000423509481906734,0.004
"worlds",4,0.000188226436402993,0.004
"worth",9,0.000423509481906734,0.008
"wouldnt",6,0.000282339654604489,0.006
"wrexham",3,0.000141169827302245,0.002
"write",6,0.000282339654604489,0.006
"writes",4,0.000188226436402993,0.004
"writing",12,0.000564679309208978,0.006
"written",10,0.000470566091007482,0.008
"wrong",19,0.000894075572914216,0.01
"wrote",77,0.00362335890075761,0.058
"wwwdbsinfocom",2,9.41132182014964e-05,0.002
"xanax",2,9.41132182014964e-05,0.002
"xargs",2,9.41132182014964e-05,0.002
"xdev",2,9.41132182014964e-05,0.002
"xfvz",2,9.41132182014964e-05,0.002
"xine",4,0.000188226436402993,0.004
"xml",15,0.000705849136511223,0.01
"xmms",2,9.41132182014964e-05,0.002
"xmmsmp",4,0.000188226436402993,0.002
"xps",2,9.41132182014964e-05,0.002
"xray",3,0.000141169827302245,0.002
"xvid",13,0.000611735918309727,0.002
"yadda",4,0.000188226436402993,0.004
"yahoo",185,0.00870547268363842,0.18
"yandziak",5,0.000235283045503741,0.002
"yeah",2,9.41132182014964e-05,0.002
"yearning",2,9.41132182014964e-05,0.002
"yearold",4,0.000188226436402993,0.004
"yellowdog",3,0.000141169827302245,0.002
"yesterday",5,0.000235283045503741,0.004
"york",10,0.000470566091007482,0.008
"yorker",2,9.41132182014964e-05,0.002
"yorkshire",4,0.000188226436402993,0.002
"youd",2,9.41132182014964e-05,0.002
"youde",3,0.000141169827302245,0.002
"youll",4,0.000188226436402993,0.004
"youre",11,0.00051762270010823,0.01
"zambia",2,9.41132182014964e-05,0.002
"zdnet",5,0.000235283045503741,0.002
"zealand",2,9.41132182014964e-05,0.002
"zilog",3,0.000141169827302245,0.002
"zimbabwe",7,0.000329396263705237,0.004
"zimbabwean",2,9.41132182014964e-05,0.002
"zimmermann",2,9.41132182014964e-05,0.002
"zip",2,9.41132182014964e-05,0.002
"zol",6,0.000282339654604489,0.004
"zone",4,0.000188226436402993,0.004
"zshsrcrpm",2,9.41132182014964e-05,0.002
