"term","frequency","density","occurrence"
"lodgment",1,7.20284656496247e-06,0.002
"lofty",4,2.88113862598499e-05,0.008
"log",3,2.16085396948874e-05,0.006
"logical",4,2.88113862598499e-05,0.008
"logiciel",2,1.44056931299249e-05,0.004
"login",2,1.44056931299249e-05,0.004
"logistics",3,2.16085396948874e-05,0.006
"logo",5,3.60142328248124e-05,0.006
"loireatlantique",2,1.44056931299249e-05,0.004
"lojqvpczbhpjesrpzzstdaoabaviacoonnwefuhxakcdcewrgjkjijziogx",1,7.20284656496247e-06,0.002
"lon",1,7.20284656496247e-06,0.002
"london",2,1.44056931299249e-05,0.004
"long",53,0.000381750867943011,0.084
"longan",2,1.44056931299249e-05,0.002
"longbeach",1,7.20284656496247e-06,0.002
"longer",38,0.000273708169468574,0.058
"longerbr",2,1.44056931299249e-05,0.004
"longest",1,7.20284656496247e-06,0.002
"longitude",1,7.20284656496247e-06,0.002
"longterm",9,6.48256190846623e-05,0.012
"look",43,0.000309722402293386,0.066
"looked",6,4.32170793897748e-05,0.012
"looking",90,0.000648256190846623,0.068
"lookink",1,7.20284656496247e-06,0.002
"lookout",1,7.20284656496247e-06,0.002
"lookup",1,7.20284656496247e-06,0.002
"looming",1,7.20284656496247e-06,0.002
"loose",5,3.60142328248124e-05,0.006
"loosebrany",1,7.20284656496247e-06,0.002
"looseleaf",1,7.20284656496247e-06,0.002
"loosing",4,2.88113862598499e-05,0.008
"loptimisation",2,1.44056931299249e-05,0.004
"lord",9,6.48256190846623e-05,0.018
"lordarkdffff",7,5.04199259547373e-05,0.014
"lordffff",1,7.20284656496247e-06,0.002
"lordffffffget",1,7.20284656496247e-06,0.002
"lornpawnivjvtvlrmvfcodsansyehzaxugtgydpwhkdwtxmprcwougrxazwch",1,7.20284656496247e-06,0.002
"los",3,2.16085396948874e-05,0.006
"lose",48,0.000345736635118199,0.064
"losefontfontblockquote",3,2.16085396948874e-05,0.006
"loser",1,7.20284656496247e-06,0.002
"losije",2,1.44056931299249e-05,0.004
"losing",12,8.64341587795497e-05,0.02
"losingfontspanfontopopp",1,7.20284656496247e-06,0.002
"losqzawbaqbxxqbkmqboqaakwaqiehzqalwmbcaseabebstcaskacfdajaijmbs",1,7.20284656496247e-06,0.002
"loss",21,0.000151259777864212,0.038
"lossfont",1,7.20284656496247e-06,0.002
"lossfontfontfontcenter",1,7.20284656496247e-06,0.002
"lossmaptd",1,7.20284656496247e-06,0.002
"lost",13,9.36370053445122e-05,0.022
"lot",33,0.000237693936643762,0.048
"lotp",1,7.20284656496247e-06,0.002
"lots",3,2.16085396948874e-05,0.006
"lottery",3,2.16085396948874e-05,0.006
"lotto",4,2.88113862598499e-05,0.002
"lotus",6,4.32170793897748e-05,0.006
"louant",2,1.44056931299249e-05,0.004
"louicazwrrpslflxnysyfmrmqrnubiyiahaddslqpozknkqvfneukrvqpzkyrgnxlla",1,7.20284656496247e-06,0.002
"louis",4,2.88113862598499e-05,0.002
"louisiana",2,1.44056931299249e-05,0.004
"louisianap",1,7.20284656496247e-06,0.002
"lousy",1,7.20284656496247e-06,0.002
"love",23,0.000165665470994137,0.026
"loved",2,1.44056931299249e-05,0.004
"lover",1,7.20284656496247e-06,0.002
"lovers",2,1.44056931299249e-05,0.004
"low",61,0.000439373640462711,0.092
"lowcosta",2,1.44056931299249e-05,0.004
"lower",16,0.0001152455450394,0.03
"lowering",4,2.88113862598499e-05,0.008
"lowest",36,0.000259302476338649,0.058
"lowestgood",1,7.20284656496247e-06,0.002
"lowflat",1,7.20284656496247e-06,0.002
"lowfontfont",8,5.76227725196998e-05,0.016
"lowhigh",1,7.20284656496247e-06,0.002
"lowinterest",3,2.16085396948874e-05,0.006
"lowkvdfbyjbdffqjxmzomipcfkmcrpflqgqdjeeeytfbpvucalteketovkmac",1,7.20284656496247e-06,0.002
"loyal",8,5.76227725196998e-05,0.006
"loyalty",2,1.44056931299249e-05,0.002
"lozrhilyvetgznyyttyhzaiefhfxfxuqhafdpnszhlobvymdmwkczsmnugvaslvb",1,7.20284656496247e-06,0.002
"lpaddingd",3,2.16085396948874e-05,0.006
"lpbivdkzinduwitidgmfjaivfinlmuaawayvparjzaomohjiehnjifjoubtdgauk",1,7.20284656496247e-06,0.002
"lpfyfwujzclpvyllczlguuvuxbhmltmimojwwknzwohptgsvpuxtxzhtadmrjq",1,7.20284656496247e-06,0.002
"lpgyktuhcmyzyggjwdqppmpmnpnkdgdvdtbdebwkgbekrereugkgumdrtforfoozzzz",1,7.20284656496247e-06,0.002
"lpjhczygiklauveeioyjbzmzrldootenpoagwukqqbcuxmvbkvelelmiaywwduzwg",1,7.20284656496247e-06,0.002
"lpjyesldiqfeclqvmvsvkuovatsrsqfbbufjbglwkpohdfszzmdbatwqxdszoni",1,7.20284656496247e-06,0.002
"lpklkusbmjgsmzyxfuuvblbbnyndehbbwvsifhhstjjpgjzxdpgckusqvbjxcbxixi",1,7.20284656496247e-06,0.002
"lpkougpnwicpepxqvdguthhtqfgtzsbqxmghliwztebkbpytgjwcsyfwjbgkwooyl",1,7.20284656496247e-06,0.002
"lpogqgieomhqwamyatccnolgiipasywiqahkixewqhqrmqilgstvyhjuiotcyy",1,7.20284656496247e-06,0.002
"lpsckiilnopapmeagyxqrzhwvhcdjgzcmdsfpadjkrucompzklqlbtxddpoaq",1,7.20284656496247e-06,0.002
"lpsvsoonzodumltejyruaitvtfrwdtukpwmirruztzxljyspmqvcjpmopvoo",1,7.20284656496247e-06,0.002
"lpumsncqcnkttecctgnbvtzvvkpqqrqczzxogcyuvqkdtiokmkdrxvgcvwpchmrvntc",1,7.20284656496247e-06,0.002
"lpxqcewvgrlzxicuyzxwbkdtcwjxojxoqkjkrqjoonbfpmssxvkhjsgzhsw",1,7.20284656496247e-06,0.002
"lpybayjzythhxtcujerjxqxqbnrqnpgchzblnbmrladzjhnlppbj",2,1.44056931299249e-05,0.004
"lpyxjjgokgsiamhxaqmajphiouockbwrixcsjkbjbijluacsoqahmyikgmazwpfoemvs",1,7.20284656496247e-06,0.002
"lpztttafpluyxkyiahkypknwwfluwdikkrwzvmsqgohkzqvdgarlunpauvxh",1,7.20284656496247e-06,0.002
"lqbgktwtkwfrepxeiyrwndwiuvpengnghmickfbqumsrgnucqccshaofdaem",1,7.20284656496247e-06,0.002
"lqdwpmebtgzohbxjvzpvdtutxuawvkhsdbfaacycqdppigjbtdbvkkpruxa",2,1.44056931299249e-05,0.004
"lqdxnatyzzrhvxhvawrwjiyopaewajmhcxpfcsolxpoowadmydrfzjagvggl",1,7.20284656496247e-06,0.002
"lqjliucfswzvsjoqykgecavbqlqangjidjckhezfumkmkropdbbzxexmsmoxcig",1,7.20284656496247e-06,0.002
"lqlyyfxxaeraogefbznzipvzufqwcxesgaacgljlebayhuxgevqgzdwkecmlgwka",1,7.20284656496247e-06,0.002
"lqmflcirhiwustmkhzylaknxfzcasrsiukupwfrheldxyunheoxuymmefkdhzsdcjz",1,7.20284656496247e-06,0.002
"lqmkdjcqabnpuuvhknonbxtmfztxlzgewdqpacdttbfoverfdpelzjbwbghgk",1,7.20284656496247e-06,0.002
"lqnvtpwjhvcxfbsakfymfjgdkcrfyvdyvotbuiwvxrqujaubueiyoespexjdyxrhz",1,7.20284656496247e-06,0.002
"lqolyqogbckanjnqlrjsurjyjjtcjhgokzeqczfaczfcvhqahlsksfkacnyufsslonu",1,7.20284656496247e-06,0.002
"lqouxtzhtosjmvytyqnxapgyvcbqyvvnvlgtfreglilcoklptkrjzyyyv",1,7.20284656496247e-06,0.002
"lqpfudoixzxbtzzbxsasxumflufocdyhpgdloplcymvfrjhcdxottpubsxmpctrj",1,7.20284656496247e-06,0.002
"lqpgseqpamtgjrtcfypyqtwvojfygdcgemycitjybcgjpiaerzhuppsikrmchujwj",1,7.20284656496247e-06,0.002
"lqqltgsbymdcaaiqymsdsaxwstqslyffaagorlwjqnhahgkaelswkflwcuhwbvcdaaoijl",1,7.20284656496247e-06,0.002
"lqrsptodcpxylfysazgagaagqaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacuxrmplffhxl",1,7.20284656496247e-06,0.002
"lqsukgoaxeyuyglrygjuhkxhuzftpcvfqcgureohfvyzhvajmfhcupki",1,7.20284656496247e-06,0.002
"lqtnlwrlplvxxntankfzvphnfelvkdowkkrwxjjlqqpgaofkrwwmfooavnvogmw",1,7.20284656496247e-06,0.002
"lqucwybirmmalmdgumqhdgygoeoicmbkbadjzywbeddylqzagxgaoupifyvaxbtovecu",1,7.20284656496247e-06,0.002
"lqwbzmtqwgtmdbkfxjinhrrlknuqlglwlgyzywndhalcsbmgtacfkbelp",2,1.44056931299249e-05,0.004
"lqxjtxxomlgmowszhltbhuoqywjwvolbozvuzmthcghrejzzvnuqvp",2,1.44056931299249e-05,0.004
"lqyyxsmyumegywvwdnadsobhtiycmeiejrivcgrydmjhsijemeqsmzaadscveiqu",1,7.20284656496247e-06,0.002
"lqzkboqedeuqmsukcdmtoxajmwqusrpqukatczmdmscuiumvilrkhwcacowjxiw",1,7.20284656496247e-06,0.002
"lqzqacoguchqwnehtdgxwargyzltzzzzvmmsudprvybhdcwwgcnlskzrerer",1,7.20284656496247e-06,0.002
"lrbyyszfvtzvkqcqygojrkvcfpwbyfibiyulvdwvajiffvaiswulkokbkozqbr",1,7.20284656496247e-06,0.002
"lrdbiogbpsglckleaotiutpcgyytvpgwrnohutzggmomkfqghqaoiltgbaaehy",1,7.20284656496247e-06,0.002
"lrhymxlpgkicagicagicagicagicagidxicjnciagicagicagpcjzw",2,1.44056931299249e-05,0.004
"lrkpjwvdhiidwvdgfibguphapgjypiaysbocmvmpwhdhalydcu",1,7.20284656496247e-06,0.002
"lrmjbdcxrnfizrlcwmfjlfyuqpfshjlvjlphzrvwhlmxrgpkxiwu",2,1.44056931299249e-05,0.004
"lrnsshellhdhgtiqswckeiyykkokkqlooahiichwejcekggyqrrgicqamvdfbaxznzd",1,7.20284656496247e-06,0.002
"lroxjzcxepbdwrwnbslwkiinyreuappoqqwpizidwkrkgazooaiqjydvttyaxypfy",1,7.20284656496247e-06,0.002
"lrsljfqyodgsndaipgkdqoagvhzdncjxtzxrhighdhatzxfaxyqudgvudcuexbl",1,7.20284656496247e-06,0.002
"lrspubiamneqwchoeqobbptaxktlekejsollftkcsqmnjjdearfuoulu",1,7.20284656496247e-06,0.002
"lrukgzsabdihkhusyaphiyjpejjsuzoqxbgjydxaahqelwcnerkyyyajtgme",1,7.20284656496247e-06,0.002
"lrvrxudsebhwerdgaifzushcglrsnkwtsjujftxxhmpbjqnnlzxhhoqzfdhtlneqbgsojyr",1,7.20284656496247e-06,0.002
"lrwpsgpcxiymmcmcsinkoscvrwynopzioildhkcucwtjrlprhopttxuifnz",2,1.44056931299249e-05,0.004
"lrwyjcmcnaqpagmjndsyfunnyaqybsswqyuwkaceiynjijegagwoqafichjygbdaau",1,7.20284656496247e-06,0.002
"lrzpsnrrryqtiimabfitnnoikqxewjfjejgbsvuqiuaqhspnwmzwwry",1,7.20284656496247e-06,0.002
"lsamon",1,7.20284656496247e-06,0.002
"lsbizwxwihnlyvyzsbbvyihbyaxzhdgugjibywxywjszsbpbmzvcmh",2,1.44056931299249e-05,0.004
"lsbtdgvwigjifnzxagswzxjhyrpdmugswzdhjyrpbziaklsbb",2,1.44056931299249e-05,0.004
"lsffkqdecviqamgzaufhgobhilrzahexdlkeqgtplxkrivmgjlalgbzsphdgukdixtp",1,7.20284656496247e-06,0.002
"lsgbpmtpuofrkxcoahmnbesbcqtuxaauyjqwulhhoefpbpfypfbn",2,1.44056931299249e-05,0.004
"lsjfixjalwgabjntlqsturkpxbxhwjaduvcbewzrfcgflpjruqhuotmfvxyab",1,7.20284656496247e-06,0.002
"lskzjqzycheaimfsvyaujikltmadqbqkhfctitfsclhlyabmpovmqrqkmmbvgcxpwxldvam",1,7.20284656496247e-06,0.002
"lsmrbxpbxmkgrozeklyscivjlijfmfwbzdnpoxsnrqywbukjpaqsrxgcxx",1,7.20284656496247e-06,0.002
"lsnzexhlvyerntjuuikbkpdamdmtckmcrrounvkpupodxurikyddtvtpdp",1,7.20284656496247e-06,0.002
"lsopwwtvknqioknptnpxkxrtnlfgubgogprgkxhdesjxkeorsnfcobixrmnllfkjq",1,7.20284656496247e-06,0.002
"lspacingd",1,7.20284656496247e-06,0.002
"lsprmfnqpbbykeacemnimvkksryvjjexqithflgcktvcnuxqbkuxqgqqrqtuphaq",1,7.20284656496247e-06,0.002
"lsqnppdovpuhoztlyeqpqeauerervnebxbefeporxreasveuioqqdtpljkktet",1,7.20284656496247e-06,0.002
"lsqvyhtsrlyxzmvsbcgakwahwzjoibwbekpyywiycqwglznyuuuxsywnznlxi",1,7.20284656496247e-06,0.002
"lstdqpvbmrlcibcawxsifmxnjeifrpdgxlieljssbwyxnzzwqgynkgdghlidewnxroifvt",1,7.20284656496247e-06,0.002
"lstlstlstlstlstdqpzbugyxjlihjlyvpdmluzybaglziglcnhzugymvjyxvz",1,7.20284656496247e-06,0.002
"lstlstlstlstlstlstlstlsncnwgicagicagdqoglstlstlst",2,1.44056931299249e-05,0.004
"lstlstlstlstlstlstlstlstlstlqklsdqocnyaxbigxh",2,1.44056931299249e-05,0.004
"lstlstlstlstlstlstlstlstlstlstlstlstlsnclroaxmgbwvzcfnzsb",1,7.20284656496247e-06,0.002
"lstlstlstlstlstlstlstlstlstlstlstlstlstlstlstlstlstlst",1,7.20284656496247e-06,0.002
"lstlstlstlstlsynidqogicagicalzvbnqpcmbpjxipjxppjxmbigzhyu",1,7.20284656496247e-06,0.002
"lstlstlsznddsgswygewighhdmugdghldqogicagicbervnjukuuliynidqogicagica",1,7.20284656496247e-06,0.002
"ltafontbtd",2,1.44056931299249e-05,0.004
"ltc",11,7.92313122145872e-05,0.006
"ltcecnbvqvrsufoaxkmsjpqtndplzzdtyvsfaybrkwcjrmwqwmpssopeopmobw",1,7.20284656496247e-06,0.002
"ltcodiwntmxmywxodkmdeotglcxnjumjyotclcxmdgwntyxmzm",2,1.44056931299249e-05,0.004
"ltd",7,5.04199259547373e-05,0.012
"ltdbra",1,7.20284656496247e-06,0.002
"ltdhdaycltlkemlamskycyxoccfvnzyewchwtrvxullvjvtrycrfhgsdnbcmyxgbtz",1,7.20284656496247e-06,0.002
"ltdstrongfontp",2,1.44056931299249e-05,0.004
"ltehqdwfdspbxatwnikpbcukrpbmixgyrezgmqcgyfrudibttoylaaffi",1,7.20284656496247e-06,0.002
"lteipgkpcozwfkpgkdqoymkesbiznvbgypsijrkzgrkzgiibzxhpsijmdawmdawiibs",1,7.20284656496247e-06,0.002
"ltemdlfzmlszxmvzwrpdgrhdgeubxnvijncjwhlsbawygiwzbdqocrbgudqpxdoq",1,7.20284656496247e-06,0.002
"ltentqmtkodesmjexnzyznjcylcxntaxotuxndmxldemzyyndqzndms",2,1.44056931299249e-05,0.004
"ltenvjuyondgbjrvtktnjetemzzlsndk",1,7.20284656496247e-06,0.002
"ltenzgnzuymtmsltemtimtemtasltqotkymtioswtnzkxmtgzotax",2,1.44056931299249e-05,0.004
"ltewotindcnjcslteyotmynjemiwtmtiwnziznjgxmywtndymdgxndk",2,1.44056931299249e-05,0.004
"ltfontabtd",8,5.76227725196998e-05,0.016
"lthkhthksfaxuvrzxlkhrcfgkpvbrqzflzejrmxczwkuzukozrjtswkuhmjhtah",1,7.20284656496247e-06,0.002
"ltincludes",2,1.44056931299249e-05,0.004
"ltinmadmnjaawtdszutnduysvzdzmnjhftjncnjfqbdc",1,7.20284656496247e-06,0.002
"ltiwmzmnzkynjgsndgxodkznzgwldenzymtuntaslteyntazmzkmiwx",2,1.44056931299249e-05,0.004
"ltncjwvcrbgudqolhlywqdqoncjxibrigxhbmcrutvvmgcrbgujrhyipbnrl",1,7.20284656496247e-06,0.002
"ltoejwnckravwzbdxnorcvtxihpjkstrzxlbmvnciagicagicag",2,1.44056931299249e-05,0.004
"ltomdapxpbsbhipdurhxwznynwkxsebdhratpjjufoibuhzaev",1,7.20284656496247e-06,0.002
"ltv",1,7.20284656496247e-06,0.002
"ltwikcllhyrgipwhlmpymmqcgiddfysjyodzgqsjkzqujmrhnnniuttkff",1,7.20284656496247e-06,0.002
"ltxwmpkxhletdlphqnlkarculuwikruybxsrjlynxhtgdjnxirdtkero",1,7.20284656496247e-06,0.002
"ltykdorzswdqjzbyfxtwbvgepsrtzeygavdrcehgjtvxdfrnecpnvnoqua",1,7.20284656496247e-06,0.002
"luaaqddyhydcenbuxfqseyppanoxgoutlegniheybxxywudqdoxonpyhorcdge",1,7.20284656496247e-06,0.002
"lubfpicavexcpgdvmgjfglgglspwiglzltflkbiajjsuguiejighllgkemsnekbsevn",1,7.20284656496247e-06,0.002
"lucia",1,7.20284656496247e-06,0.002
"luciaoption",1,7.20284656496247e-06,0.002
"lucio",4,2.88113862598499e-05,0.002
"luck",8,5.76227725196998e-05,0.01
"luckily",6,4.32170793897748e-05,0.012
"luckp",4,2.88113862598499e-05,0.008
"lucky",5,3.60142328248124e-05,0.01
"lucrative",2,1.44056931299249e-05,0.004
"lucrativetd",1,7.20284656496247e-06,0.002
"luded",1,7.20284656496247e-06,0.002
"lufwbjviftdikclmjtyzqdbyitubvbwdtjtdnfrekxqsdpxw",2,1.44056931299249e-05,0.004
"luhvgoadzqdgbcpgnbvthniwcyapgdfddanqsiczhipzbsmubgakjovwtmovipigugu",1,7.20284656496247e-06,0.002
"lui",2,1.44056931299249e-05,0.004
"luis",3,2.16085396948874e-05,0.006
"lujceuacwqqoqqdexallcbjcmjfezoohonbadprrirrpzsbfpumujiuaexkzfuktur",1,7.20284656496247e-06,0.002
"lujdcgrqhiexvxpvemwawcizihuewqstntwjqzewoarkufafiucmoucqjmozvfwbhy",1,7.20284656496247e-06,0.002
"lump",2,1.44056931299249e-05,0.004
"lumpur",1,7.20284656496247e-06,0.002
"lumstybscowsfcwjsmjahxrptvotgoumklywinnunqluuztjldxhtqnbsumdz",1,7.20284656496247e-06,0.002
"lunatics",1,7.20284656496247e-06,0.002
"lunch",9,6.48256190846623e-05,0.006
"lungs",1,7.20284656496247e-06,0.002
"lunqriwswxwktvsqtebuyavcbryfizcsahrfxfvalgsnqgfwgcwabpaluaoxp",1,7.20284656496247e-06,0.002
"luoarvvufupnfpgywohkvfuvniyqozhkfvbojkzixjhwettdwgbvlrfo",2,1.44056931299249e-05,0.004
"luqrgfvxprcvonlmrlmcnbvivypoxkprxxbloxdeywwobfmywjeimhiriafqij",1,7.20284656496247e-06,0.002
"luqszwofwqmjvwdvxkaklhlcqatwgspjxcoariwuosrnqhtpowslfvdlotur",1,7.20284656496247e-06,0.002
"lurctyipemhtkrmdujdphinpdipgsdnhpuavxgispmhewoxozxlilvkwboz",1,7.20284656496247e-06,0.002
"lurking",1,7.20284656496247e-06,0.002
"lus",1,7.20284656496247e-06,0.002
"lust",1,7.20284656496247e-06,0.002
"lusted",1,7.20284656496247e-06,0.002
"luugnzxtmzcdqcttjqtclgjqcircafkqxejigpeohrbsydzxxotdfeuzbbe",1,7.20284656496247e-06,0.002
"luxembourg",1,7.20284656496247e-06,0.002
"luxury",2,1.44056931299249e-05,0.004
"luycysapeatdbzhpcpukeubvpvfatbfrhntveqdpxfotveovfqkvcufqsfe",1,7.20284656496247e-06,0.002
"lvbatvvlullazfdumtkjwmsnjgmrtgvnbutgjrzbuoaqgmagegwlwpione",1,7.20284656496247e-06,0.002
"lvbmkqrvbujeaqqrixqcjcmgqujiwdoodbtwmqywimznbvcrgmogisidkrahktsdeadwpcpg",1,7.20284656496247e-06,0.002
"lvckgtcvelkcweiwwmkkhwydumpcpwbmfudtxnzioskugctjylosbxek",1,7.20284656496247e-06,0.002
"lvjbvkcoqldeorwxfrwfxsafsunqonzwljylyaksrpzvkchkkrupubnscxspqpggl",1,7.20284656496247e-06,0.002
"lvnopijhlckqssbrwahzxdynvzzyxzjkmnwnefedntahivfbbjjkfufymnwpqorm",1,7.20284656496247e-06,0.002
"lvqjwspgdnjrqyiphmipghcodewafhqzxbotnxdvlvmbigzqdspjnckwirzrsskpe",1,7.20284656496247e-06,0.002
"lvrrodkvzrgaumuznziputeyqsqpumsdhrsnsrujcooanemtoyfbnzt",2,1.44056931299249e-05,0.004
"lvtzbqfgklbjjxaiathgskflqdkhgandwcyyyjbprsigxauakjkegnhelmiishzxysvsei",1,7.20284656496247e-06,0.002
"lvvfhnynrhefelentmlwjgferhpfeocfypnigvwzygzgjfgamawedahed",1,7.20284656496247e-06,0.002
"lvwcahtnuqwtajltrqulhvaeidlvoeemqsuojwbxwirgqaoxhohgwaglgsicwgqy",1,7.20284656496247e-06,0.002
"lvzevvibwbtsbiectiaegcaygadgjeeyaodmamudexbzeevcsouamkxvsexrvb",1,7.20284656496247e-06,0.002
"lvzzyvsrccyyzzzzyrnjtvauzwxlffotmvprgzfyrdgrvbjjyfeosx",2,1.44056931299249e-05,0.004
"lwaacqbuqdsbhfymmvpeizfsrbeiceteyekmjyosfqafnivejjzhyiralbubmgtolgr",1,7.20284656496247e-06,0.002
"lwazsoydtqhbnahgoeaoefrdqudvekulydjsuamjyocdgbpwcaanxhdawjenslfs",1,7.20284656496247e-06,0.002
"lwcdxglorwbccewisjgzdnvtiuzgauysiaulbakvyalgqclqggfskardybuagb",1,7.20284656496247e-06,0.002
"lwfwjxafiqqfnvarszwjqbyoubcxeflkvkcdlosltvpbff",2,1.44056931299249e-05,0.004
"lwggcqhynaoxocqqifhifwdplgvxwhhdmxeocavhaqfwpawueaawrcfwuugjpdzfljed",1,7.20284656496247e-06,0.002
"lwhtnjtrmnyjjyazjaavcxqieupuqjywcrvvoiuiypjmncqezjnuwppzfiy",1,7.20284656496247e-06,0.002
"lwhwqbsiawsaqdcyxpydkupswpyqmgatbrhtbwswatqzwaozqgzkmiwqbapcauqomq",1,7.20284656496247e-06,0.002
"lwkkysrkysrkysrkysrkysrkysrkysrkysrkysrkysrkysrkysrkysrkysr",1,7.20284656496247e-06,0.002
"lwlfdbfqjeavaeacrgorpbssruyliabgdhslgvtnilhsbsejjcilrmlfujgawyaplruab",1,7.20284656496247e-06,0.002
"lwnvdxjzzsbagfihrozsauqklaigfuzcausugtybkbhawgbmftzxmg",2,1.44056931299249e-05,0.004
"lwrnacnttjrftmvflllzwoqmmrnaeumljkzqijypffigbsjpegcrgoxhzfubpo",1,7.20284656496247e-06,0.002
"lwrwdxzljsehnayuqpglocskwrwxtbrqhlduejgyhqbeldumrqjxmdatbrqhlduej",1,7.20284656496247e-06,0.002
"lwzhecbwyxltzwpgjypgkicagicagchjvyvzcylgkicagicagpcmbpjxmbignv",1,7.20284656496247e-06,0.002
"lxcwykewgdrhjecrwtffehhkvwpupycxtajkevzuipsnqattharjwlpgxlbz",1,7.20284656496247e-06,0.002
"lxfecusfvlnlformogyypfxpipavbwakwpbdnturkhojrpecug",2,1.44056931299249e-05,0.004
"lxinknblwaaojagozabtacpiubbgaaduabecbhqasibybdejaadavjqabcascratnu",1,7.20284656496247e-06,0.002
"lxkktjrpyncinsyqrwygglohvrisnotdavskcnlgozdqfwcispgabxckbbtrcneur",1,7.20284656496247e-06,0.002
"lxkojegvtlagvwutdttnzvuemcsujgjxzgyclhkzltqrrcnxxadtbye",1,7.20284656496247e-06,0.002
"lxktuepgrgmzklpnrxtqwrellutimhjlcekecoaoghtpwotknesgwuwfiyia",1,7.20284656496247e-06,0.002
"lxnlcmlmiibzaxplpsiyijqiakicagicagicagicagicbxyxzlbgvigyieqructncbjbw",1,7.20284656496247e-06,0.002
"lxnlcmlmijyjzmudcbzaxplpsiiibjbxvcjiizawmdbgriiumvh",1,7.20284656496247e-06,0.002
"lxnobavyzawmypbmrlecodgipgkpgzvbnqgysbiiingrjawmdaipqvpqhqbty",1,7.20284656496247e-06,0.002
"lxnroaejhmsbnyzknmsxokvvzuqcpcumntbibcmrnlepaynjeudynucqvyevpnn",1,7.20284656496247e-06,0.002
"lxnuwuwyzoudozrcgndwzzoxrtttvmkhzpgwlhamdwxmzyyomcrxndgugojigdyvsl",1,7.20284656496247e-06,0.002
"lxtoxvdebturmghnvyizktilhpdhawdpxgtsizflhvaygvbfabyaawzpruow",1,7.20284656496247e-06,0.002
"lxygyyovmiqjtshazoouziptlpcijakjkrymcvbtobwhxacpriglcpagzuoizgc",1,7.20284656496247e-06,0.002
"lxyqjubfqavvqqtjzycwawzwkitjcqjuwitetsqzkrexhiljnaroputobhyutdu",1,7.20284656496247e-06,0.002
"lxzctxuvgzkhzrgmeistnaazhgeyydcqjiugymiibcwkeaaoreawetmsazwtqigzhkx",1,7.20284656496247e-06,0.002
"lyargajaioukygaxhgvhsfvemyzyyrqaaatpzujpaqumushmyomqirlauapkby",1,7.20284656496247e-06,0.002
"lycii",1,7.20284656496247e-06,0.002
"lyctomzrusdmvpeptcuietflqbffwfjjbtdbxicqugjvxyzjwfemvgxaopemdr",1,7.20284656496247e-06,0.002
"lycu",1,7.20284656496247e-06,0.002
"lycvuxbhhteellffpabwqkwwegzqsxdypuazoeznxrgchkqscqxxkhmcvavpjn",1,7.20284656496247e-06,0.002
"lykgbsxmuoxiyniaclvhgvkzddbxiyvnjqyavncneoupedrqwxaykjthbfixbuh",1,7.20284656496247e-06,0.002
"lynchburg",1,7.20284656496247e-06,0.002
"lynswqxtiakibndesbiiyoyamumgnurktxvjakrcbpnurqubesqnbvaqgeaufvhjxsiay",1,7.20284656496247e-06,0.002
"lypyzltmwodjbeyeyuxppujnsoprqyvpjxujvqwoyixwuodvnbtoxwkfwb",1,7.20284656496247e-06,0.002
"lyrics",1,7.20284656496247e-06,0.002
"lyutcdlgwledlcauawdjreyyjnxjaznojvjftzxlqbqujijigustypxfzbgdxeyr",1,7.20284656496247e-06,0.002
"lyzsklxahsaxvdlycdfowubvcuqloknntwoksrdwbqcmnlqnpfyqkxpqwhwoms",1,7.20284656496247e-06,0.002
"lzdxbyvyzhrgsaaaauuolnjgwscszdcagrphlwywpmnqiuoswockzkmfpsro",1,7.20284656496247e-06,0.002
"lzfouotlzswlhjxyscwouonjzunblkxwltxsroyuojuvldddgnuzwvncmfmn",1,7.20284656496247e-06,0.002
"lzftpqixxxyxlzslsrxxwovcnikeequsmorsrtrfxwkxzjhtqvnngizjfayan",1,7.20284656496247e-06,0.002
"lzinovvrxgjzlxcxjpxiuzpsdkezgrnxnufecdbsyagcsnkqylzzpfmdncxirvbwk",1,7.20284656496247e-06,0.002
"lzjdjolkmrixweubmytilfcznrvxgeuqqdhtjetqqlcqvxnxcqjgdhqicbaayecaaa",1,7.20284656496247e-06,0.002
"lzklffmodtwpddairxgpdscnavgmaigagckpezfsdjtyqjfmkhbp",1,7.20284656496247e-06,0.002
"lzmusfshyyxirbutnvktjyswttyafjnrevlkvvkpqwetpwjfkzvsztgaotopueswfmy",1,7.20284656496247e-06,0.002
"lznmojjaslprvfeydwlpcbfecyuxljmbuwiwxaquudktrlkcktxhplgxxeer",1,7.20284656496247e-06,0.002
"lzpfzlknolagneeaqqnroytaxyjrentlyfjwmxyyktoplybzzhdjlnpcm",1,7.20284656496247e-06,0.002
"lzrlzjmgefqnkltccxctvbuyultwdeepgwguvfkocpiwsqkmbawsrrgd",1,7.20284656496247e-06,0.002
"lztccoksmxzyimarcdcwksnpbjdvrmampjfzcjwqbufmscmxmjbvvyxwvas",1,7.20284656496247e-06,0.002
"lztpufyldzooxwpzleimtnpdrglsnbpxtzloyhnsittpvrvzyacvhmje",1,7.20284656496247e-06,0.002
"lzvbnqdqocdzbvyighvbwugcmvmawhbmnligxvywgaxmgyxbwcm",1,7.20284656496247e-06,0.002
