"Date","Stock","Close"
2005-01-31,"ARKR",40.6
2005-01-28,"ARKR",40.2
2005-01-27,"ARKR",40.63
2005-01-26,"ARKR",40
2005-01-25,"ARKR",38.35
2005-01-24,"ARKR",38.39
2005-01-21,"ARKR",38.45
2005-01-20,"ARKR",38.21
2005-01-19,"ARKR",38.45
2005-01-18,"ARKR",38.06
2005-01-14,"ARKR",38.3
2005-01-13,"ARKR",38.47
2005-01-12,"ARKR",38.47
2005-01-11,"ARKR",38.22
2005-01-10,"ARKR",38.9
2005-01-07,"ARKR",37.8
2005-01-06,"ARKR",37.75
2005-01-05,"ARKR",38
2005-01-04,"ARKR",37.95
2005-01-03,"ARKR",38
2004-12-31,"ARKR",39.2
2004-12-30,"ARKR",39.22
2004-12-29,"ARKR",37.63
2004-12-28,"ARKR",34.8
2004-12-27,"ARKR",33.04
2004-12-23,"ARKR",30.11
2004-12-22,"ARKR",30.56
2004-12-21,"ARKR",30.15
2004-12-20,"ARKR",29.6
2004-12-17,"ARKR",30.05
2004-12-16,"ARKR",30.05
2004-12-15,"ARKR",29.35
2004-12-14,"ARKR",29.32
2004-12-13,"ARKR",29.5
2004-12-10,"ARKR",29.5
2004-12-09,"ARKR",29.89
2004-12-08,"ARKR",30.03
2004-12-07,"ARKR",30.04
2004-12-06,"ARKR",30.04
2004-12-03,"ARKR",30.07
2004-12-02,"ARKR",30.05
2004-12-01,"ARKR",30.11
2004-11-30,"ARKR",30.05
2004-11-29,"ARKR",30.13
2004-11-26,"ARKR",30.15
2004-11-24,"ARKR",30.15
2004-11-23,"ARKR",30.12
2004-11-22,"ARKR",30.1
2004-11-19,"ARKR",30.1
2004-11-18,"ARKR",29.85
2004-11-17,"ARKR",30
2004-11-16,"ARKR",30
2004-11-15,"ARKR",30.02
2004-11-12,"ARKR",30
2004-11-11,"ARKR",29.5
2004-11-10,"ARKR",29.5
2004-11-09,"ARKR",29.7
2004-11-08,"ARKR",29.45
2004-11-05,"ARKR",29.8
2004-11-04,"ARKR",29.7
2004-11-03,"ARKR",30
2004-11-02,"ARKR",30
2004-11-01,"ARKR",30
2004-10-29,"ARKR",30.03
2004-10-28,"ARKR",30.1
2004-10-27,"ARKR",30.09
2004-10-26,"ARKR",30.1
2004-10-25,"ARKR",30.19
2004-10-22,"ARKR",30.18
2004-10-21,"ARKR",30.2
2004-10-20,"ARKR",30.11
2004-10-19,"ARKR",30.14
2004-10-18,"ARKR",30.51
2004-10-15,"ARKR",30.59
2004-10-14,"ARKR",30.04
2004-10-13,"ARKR",31.15
2004-10-12,"ARKR",30.75
2004-10-11,"ARKR",29.86
2004-10-08,"ARKR",29.4
2004-10-07,"ARKR",29
2004-10-06,"ARKR",29.1
2004-10-05,"ARKR",28.5
2004-10-04,"ARKR",27.8
2004-10-01,"ARKR",27.07
2004-09-30,"ARKR",26
2004-09-29,"ARKR",26.11
2004-09-28,"ARKR",25.61
2004-09-27,"ARKR",25.5
2004-09-24,"ARKR",25.74
2004-09-23,"ARKR",25.74
2004-09-22,"ARKR",25.2
2004-09-21,"ARKR",25.19
2004-09-20,"ARKR",24.9
2004-09-17,"ARKR",24.9
2004-09-16,"ARKR",24.93
2004-09-15,"ARKR",24.7
2004-09-14,"ARKR",24.87
2004-09-13,"ARKR",24.87
2004-09-10,"ARKR",24.96
2004-09-09,"ARKR",24.99
2004-09-08,"ARKR",24.6
2004-09-07,"ARKR",24.87
2004-09-03,"ARKR",24.5
2004-09-02,"ARKR",25
2004-09-01,"ARKR",24.5
2004-08-31,"ARKR",24.68
2004-08-30,"ARKR",23.12
2004-08-27,"ARKR",23.58
2004-08-26,"ARKR",23.42
2004-08-25,"ARKR",21.62
2004-08-24,"ARKR",23.1
2004-08-23,"ARKR",23.57
2004-08-20,"ARKR",23.61
2004-08-19,"ARKR",23.82
2004-08-18,"ARKR",23.52
2004-08-17,"ARKR",23.36
2004-08-16,"ARKR",24.46
2004-08-13,"ARKR",24
2004-08-12,"ARKR",24.34
2004-08-11,"ARKR",23.75
2004-08-10,"ARKR",22.95
2004-08-09,"ARKR",22.5
2004-08-06,"ARKR",24.5
2004-08-05,"ARKR",25
2004-08-04,"ARKR",25.17
2004-08-03,"ARKR",25.44
2004-08-02,"ARKR",24.86
2004-07-30,"ARKR",25.28
2004-07-29,"ARKR",25.09
2004-07-28,"ARKR",23.2
2004-07-27,"ARKR",23.24
2004-07-26,"ARKR",23.58
2004-07-23,"ARKR",24.16
2004-07-22,"ARKR",24.19
2004-07-21,"ARKR",24.1
2004-07-20,"ARKR",24.1
2004-07-19,"ARKR",24.1
2004-07-16,"ARKR",24.13
2004-07-15,"ARKR",24.4
2004-07-14,"ARKR",24.48
2004-07-13,"ARKR",24.49
2004-07-12,"ARKR",24.7
2004-07-09,"ARKR",24.49
2004-07-08,"ARKR",24.35
2004-07-07,"ARKR",24.14
2004-07-06,"ARKR",24
2004-07-02,"ARKR",24.24
2004-07-01,"ARKR",24.36
2004-06-30,"ARKR",23.55
2004-06-29,"ARKR",23.06
2004-06-28,"ARKR",22.95
2004-06-25,"ARKR",22.7
2004-06-24,"ARKR",22.7
2004-06-23,"ARKR",22.21
2004-06-22,"ARKR",23.07
2004-06-21,"ARKR",23.15
2004-06-18,"ARKR",23.15
2004-06-17,"ARKR",23
2004-06-16,"ARKR",23.15
2004-06-15,"ARKR",23.15
2004-06-14,"ARKR",23.07
2004-06-10,"ARKR",23.28
2004-06-09,"ARKR",23.25
2004-06-08,"ARKR",22.95
2004-06-07,"ARKR",22.24
2004-06-04,"ARKR",22.01
2004-06-03,"ARKR",22
2004-06-02,"ARKR",21.22
2004-06-01,"ARKR",21.7
2004-05-28,"ARKR",22.1
2004-05-27,"ARKR",21.65
2004-05-26,"ARKR",21.97
2004-05-25,"ARKR",21.93
2004-05-24,"ARKR",21.92
2004-05-21,"ARKR",21.56
2004-05-20,"ARKR",21.56
2004-05-19,"ARKR",21.55
2004-05-18,"ARKR",20.34
2004-05-17,"ARKR",20.56
2004-05-14,"ARKR",20.15
2004-05-13,"ARKR",20.26
2004-05-12,"ARKR",18.9
2004-05-11,"ARKR",18.49
2004-05-10,"ARKR",18.3
2004-05-07,"ARKR",18.58
2004-05-06,"ARKR",18.2
2004-05-05,"ARKR",17.95
2004-05-04,"ARKR",17.65
2004-05-03,"ARKR",17.62
2004-04-30,"ARKR",17.84
2004-04-29,"ARKR",17.75
2004-04-28,"ARKR",17.71
2004-04-27,"ARKR",17.74
2004-04-26,"ARKR",17.49
2004-04-23,"ARKR",17.26
2004-04-22,"ARKR",17.3
2004-04-21,"ARKR",17.5
2004-04-20,"ARKR",17.01
2004-04-19,"ARKR",17.7
2004-04-16,"ARKR",17.7
2004-04-15,"ARKR",17.86
2004-04-14,"ARKR",17.49
2004-04-13,"ARKR",17.49
2004-04-12,"ARKR",18
2004-04-08,"ARKR",18.1
2004-04-07,"ARKR",18.2
2004-04-06,"ARKR",17.98
2004-04-05,"ARKR",17.6
2004-04-02,"ARKR",17.9
2004-04-01,"ARKR",17.5
2004-03-31,"ARKR",17.7
2004-03-30,"ARKR",15.7
2004-03-29,"ARKR",14.99
2004-03-26,"ARKR",14.61
2004-03-25,"ARKR",14.61
2004-03-24,"ARKR",14.54
2004-03-23,"ARKR",14.7
2004-03-22,"ARKR",14.9
2004-03-19,"ARKR",14.95
2004-03-18,"ARKR",14.96
2004-03-17,"ARKR",14.43
2004-03-16,"ARKR",15
2004-03-15,"ARKR",14.85
2004-03-12,"ARKR",14.69
2004-03-11,"ARKR",14.4
2004-03-10,"ARKR",14.65
2004-03-09,"ARKR",14.53
2004-03-08,"ARKR",14.47
2004-03-05,"ARKR",14.28
2004-03-04,"ARKR",14
2004-03-03,"ARKR",14
2004-03-02,"ARKR",13.8
2004-03-01,"ARKR",14
2004-02-27,"ARKR",14.4
2004-02-26,"ARKR",14.49
2004-02-25,"ARKR",14.46
2004-02-24,"ARKR",14.12
2004-02-23,"ARKR",14.12
2004-02-20,"ARKR",14.13
2004-02-19,"ARKR",14.55
2004-02-18,"ARKR",14.45
2004-02-17,"ARKR",14.82
2004-02-13,"ARKR",14.1
2004-02-12,"ARKR",14.2
2004-02-11,"ARKR",14.55
2004-02-10,"ARKR",14.64
2004-02-09,"ARKR",14.68
2004-02-06,"ARKR",14.16
2004-02-05,"ARKR",14.05
2004-02-04,"ARKR",14.09
2004-02-03,"ARKR",14.09
2004-02-02,"ARKR",14.2
2004-01-30,"ARKR",14.2
2004-01-29,"ARKR",14.15
2004-01-28,"ARKR",14.2
2004-01-27,"ARKR",14.15
2004-01-26,"ARKR",14.25
2004-01-23,"ARKR",14.1
2004-01-22,"ARKR",14.1
2004-01-21,"ARKR",14.02
2004-01-20,"ARKR",14
2004-01-16,"ARKR",14
2004-01-15,"ARKR",13.5
2004-01-14,"ARKR",14
2004-01-13,"ARKR",14.5
2004-01-12,"ARKR",14.5
2004-01-09,"ARKR",14
2004-01-08,"ARKR",14
2004-01-07,"ARKR",14
2004-01-06,"ARKR",14.15
2004-01-05,"ARKR",14.15
2004-01-02,"ARKR",14.35
2003-12-31,"ARKR",14.35
2003-12-30,"ARKR",14.35
2003-12-29,"ARKR",13.81
2003-12-26,"ARKR",14
2003-12-24,"ARKR",14
2003-12-23,"ARKR",14
2003-12-22,"ARKR",14
2003-12-19,"ARKR",13.75
2003-12-18,"ARKR",12.66
2003-12-17,"ARKR",12.63
2003-12-16,"ARKR",12.72
2003-12-15,"ARKR",12.72
2003-12-12,"ARKR",12.75
2003-12-11,"ARKR",12.75
2003-12-10,"ARKR",12.8
2003-12-09,"ARKR",12.75
2003-12-08,"ARKR",12.81
2003-12-05,"ARKR",12.73
2003-12-04,"ARKR",12.73
2003-12-03,"ARKR",12.62
2003-12-02,"ARKR",12.7
2003-12-01,"ARKR",12.75
2003-11-28,"ARKR",12.75
2003-11-26,"ARKR",12.55
2003-11-25,"ARKR",12.55
2003-11-24,"ARKR",12.55
2003-11-21,"ARKR",12.5
2003-11-20,"ARKR",12.5
2003-11-19,"ARKR",12.7
2003-11-18,"ARKR",12.6
2003-11-17,"ARKR",12.55
2003-11-14,"ARKR",12.44
2003-11-13,"ARKR",12.5
2003-11-12,"ARKR",12.5
2003-11-11,"ARKR",12.26
2003-11-10,"ARKR",12.26
2003-11-07,"ARKR",12.4
2003-11-06,"ARKR",12.22
2003-11-05,"ARKR",12.25
2003-11-04,"ARKR",12.25
2003-11-03,"ARKR",12.25
2003-10-31,"ARKR",12.34
2003-10-30,"ARKR",12.15
2003-10-29,"ARKR",12.15
2003-10-28,"ARKR",12.15
2003-10-27,"ARKR",12.1
2003-10-24,"ARKR",12.1
2003-10-23,"ARKR",12.15
2003-10-22,"ARKR",11.75
2003-10-21,"ARKR",12.23
2003-10-20,"ARKR",11.88
2003-10-17,"ARKR",12.15
2003-10-16,"ARKR",12.15
2003-10-15,"ARKR",12.15
2003-10-14,"ARKR",12.15
2003-10-13,"ARKR",11.5
2003-10-10,"ARKR",11.15
2003-10-09,"ARKR",11.15
2003-10-08,"ARKR",11.35
2003-10-07,"ARKR",11.38
2003-10-06,"ARKR",11.38
2003-10-03,"ARKR",11.19
2003-10-02,"ARKR",11.19
2003-10-01,"ARKR",11.19
2003-09-30,"ARKR",10.15
2003-09-29,"ARKR",10.61
2003-09-26,"ARKR",11.31
2003-09-25,"ARKR",11.63
2003-09-24,"ARKR",11.74
2003-09-23,"ARKR",11.13
2003-09-22,"ARKR",11.85
2003-09-19,"ARKR",11.85
2003-09-18,"ARKR",11
2003-09-17,"ARKR",10.9
2003-09-16,"ARKR",10.5
2003-09-15,"ARKR",10.31
2003-09-12,"ARKR",10.31
2003-09-11,"ARKR",10.21
2003-09-10,"ARKR",10.2
2003-09-09,"ARKR",10.22
2003-09-08,"ARKR",10.02
2003-09-05,"ARKR",10.1
2003-09-04,"ARKR",10.2
2003-09-03,"ARKR",10.56
2003-09-02,"ARKR",10.9
2003-08-29,"ARKR",10.69
2003-08-28,"ARKR",10.26
2003-08-27,"ARKR",9.92
2003-08-26,"ARKR",10
2003-08-25,"ARKR",10.1
2003-08-22,"ARKR",10.14
2003-08-21,"ARKR",10.08
2003-08-20,"ARKR",9.81
2003-08-19,"ARKR",9.6
2003-08-18,"ARKR",9.75
2003-08-15,"ARKR",10.25
2003-08-14,"ARKR",10.24
2003-08-13,"ARKR",10
2003-08-12,"ARKR",10
2003-08-11,"ARKR",10.51
2003-08-08,"ARKR",10.25
2003-08-07,"ARKR",10.39
2003-08-06,"ARKR",10
2003-08-05,"ARKR",8.2
2003-08-04,"ARKR",8.2
2003-08-01,"ARKR",8.2
2003-07-31,"ARKR",8
2003-07-30,"ARKR",8
2003-07-29,"ARKR",8.5
2003-07-28,"ARKR",8
2003-07-25,"ARKR",8.14
2003-07-24,"ARKR",8.14
2003-07-23,"ARKR",7.7
2003-07-22,"ARKR",7.9
2003-07-21,"ARKR",7.9
2003-07-18,"ARKR",7.9
2003-07-17,"ARKR",7.9
2003-07-16,"ARKR",7.9
2003-07-15,"ARKR",8.2
2003-07-14,"ARKR",8
2003-07-11,"ARKR",8
2003-07-10,"ARKR",7.7
2003-07-09,"ARKR",7.7
2003-07-08,"ARKR",7.7
2003-07-07,"ARKR",7.7
2003-07-03,"ARKR",7.85
2003-07-02,"ARKR",7.85
2003-07-01,"ARKR",7.7
2003-06-30,"ARKR",7.7
2003-06-27,"ARKR",7.75
2003-06-26,"ARKR",7.65
2003-06-25,"ARKR",7.16
2003-06-24,"ARKR",7.48
2003-06-23,"ARKR",7.64
2003-06-20,"ARKR",7.64
2003-06-19,"ARKR",7.65
2003-06-18,"ARKR",7.65
2003-06-17,"ARKR",7.65
2003-06-16,"ARKR",7.65
2003-06-13,"ARKR",7.65
2003-06-12,"ARKR",7.65
2003-06-11,"ARKR",7.65
2003-06-10,"ARKR",7.65
2003-06-09,"ARKR",7.65
2003-06-06,"ARKR",7.65
2003-06-05,"ARKR",7.55
2003-06-04,"ARKR",7.65
2003-06-03,"ARKR",7.65
2003-06-02,"ARKR",7.25
2003-05-30,"ARKR",7.35
2003-05-29,"ARKR",7.34
2003-05-28,"ARKR",7.14
2003-05-27,"ARKR",7.25
2003-05-23,"ARKR",7.55
2003-05-22,"ARKR",7.55
2003-05-21,"ARKR",7.2
2003-05-20,"ARKR",7.5
2003-05-19,"ARKR",7.49
2003-05-16,"ARKR",7.45
2003-05-15,"ARKR",7.45
2003-05-14,"ARKR",7.45
2003-05-13,"ARKR",7.3
2003-05-12,"ARKR",7.3
2003-05-09,"ARKR",7.7
2003-05-08,"ARKR",6.65
2003-05-07,"ARKR",6.65
2003-05-06,"ARKR",6.65
2003-05-05,"ARKR",6.65
2003-05-02,"ARKR",6.65
2003-05-01,"ARKR",6.79
2003-04-30,"ARKR",6.79
2003-04-29,"ARKR",6.79
2003-04-28,"ARKR",6.48
2003-04-25,"ARKR",6.48
2003-04-24,"ARKR",6.48
2003-04-23,"ARKR",6.3
2003-04-22,"ARKR",6.2
2003-04-21,"ARKR",6.3
2003-04-17,"ARKR",6.35
2003-04-16,"ARKR",6.35
2003-04-15,"ARKR",6.35
2003-04-14,"ARKR",6.35
2003-04-11,"ARKR",6.8
2003-04-10,"ARKR",6.8
2003-04-09,"ARKR",6.8
2003-04-08,"ARKR",6.65
2003-04-07,"ARKR",6.61
2003-04-04,"ARKR",6.76
2003-04-03,"ARKR",6.85
2003-04-02,"ARKR",6.85
2003-04-01,"ARKR",6.86
2003-03-31,"ARKR",7.02
2003-03-28,"ARKR",7.02
2003-03-27,"ARKR",7.02
2003-03-26,"ARKR",7.24
2003-03-25,"ARKR",7.24
2003-03-24,"ARKR",6.59
2003-03-21,"ARKR",6.73
2003-03-20,"ARKR",6.78
2003-03-19,"ARKR",6.9
2003-03-18,"ARKR",6.9
2003-03-17,"ARKR",6.82
2003-03-14,"ARKR",6.89
2003-03-13,"ARKR",6.86
2003-03-12,"ARKR",6.83
2003-03-11,"ARKR",6.8
2003-03-10,"ARKR",6.77
2003-03-07,"ARKR",6.9
2003-03-06,"ARKR",6.73
2003-03-05,"ARKR",6.43
2003-03-04,"ARKR",6.5
2003-03-03,"ARKR",6.4
2003-02-28,"ARKR",6.31
2003-02-27,"ARKR",6.48
2003-02-26,"ARKR",5.9
2003-02-25,"ARKR",5.75
2003-02-24,"ARKR",5.75
2003-02-21,"ARKR",5.82
2003-02-20,"ARKR",6
2003-02-19,"ARKR",5.75
2003-02-18,"ARKR",5.85
2003-02-14,"ARKR",5.76
2003-02-13,"ARKR",5.97
2003-02-12,"ARKR",6.29
2003-02-11,"ARKR",6.52
2003-02-10,"ARKR",6.5
2003-02-07,"ARKR",6.68
2003-02-06,"ARKR",6.75
2003-02-05,"ARKR",6.86
2003-02-04,"ARKR",6.86
2003-02-03,"ARKR",6.86
2003-01-31,"ARKR",6.87
2003-01-30,"ARKR",6.89
2003-01-29,"ARKR",6.84
2003-01-28,"ARKR",6.84
2003-01-27,"ARKR",6.84
2003-01-24,"ARKR",6.84
2003-01-23,"ARKR",6.75
2003-01-22,"ARKR",6.65
2003-01-21,"ARKR",6.68
2003-01-17,"ARKR",6.58
2003-01-16,"ARKR",6.3
2003-01-15,"ARKR",6.78
2003-01-14,"ARKR",6.75
2003-01-13,"ARKR",6.5
2003-01-10,"ARKR",6.22
2003-01-09,"ARKR",6.22
2003-01-08,"ARKR",6.11
2003-01-07,"ARKR",6.11
2003-01-06,"ARKR",6
2003-01-03,"ARKR",6
2003-01-02,"ARKR",6
2002-12-31,"ARKR",6.1
2002-12-30,"ARKR",6.2
2002-12-27,"ARKR",6.2
2002-12-26,"ARKR",6.2
2002-12-24,"ARKR",6.19
2002-12-23,"ARKR",6.2
2002-12-20,"ARKR",6.2
2002-12-19,"ARKR",6.25
2002-12-18,"ARKR",6.25
2002-12-17,"ARKR",6.25
2002-12-16,"ARKR",6.25
2002-12-13,"ARKR",6.25
2002-12-12,"ARKR",6.25
2002-12-11,"ARKR",6.3
2002-12-10,"ARKR",6.65
2002-12-09,"ARKR",6.6
2002-12-06,"ARKR",6.6
2002-12-05,"ARKR",6.6
2002-12-04,"ARKR",7
2002-12-03,"ARKR",7
2002-12-02,"ARKR",7.02
2002-11-29,"ARKR",6.44
2002-11-27,"ARKR",7.03
2002-11-26,"ARKR",7.03
2002-11-25,"ARKR",6.8
2002-11-22,"ARKR",6.8
2002-11-21,"ARKR",6.8
2002-11-20,"ARKR",6.8
2002-11-19,"ARKR",6.81
2002-11-18,"ARKR",6.81
2002-11-15,"ARKR",6.81
2002-11-14,"ARKR",6.81
2002-11-13,"ARKR",6.81
2002-11-12,"ARKR",7.01
2002-11-11,"ARKR",7.01
2002-11-08,"ARKR",7.01
2002-11-07,"ARKR",7.24
2002-11-06,"ARKR",7.24
2002-11-05,"ARKR",7.24
2002-11-04,"ARKR",6.81
2002-11-01,"ARKR",7.5
2002-10-31,"ARKR",6.8
2002-10-30,"ARKR",6.8
2002-10-29,"ARKR",6.8
2002-10-28,"ARKR",7.5
2002-10-25,"ARKR",7.5
2002-10-24,"ARKR",7.5
2002-10-23,"ARKR",7.5
2002-10-22,"ARKR",7
2002-10-21,"ARKR",7
2002-10-18,"ARKR",7
2002-10-17,"ARKR",7
2002-10-16,"ARKR",7.5
2002-10-15,"ARKR",7
2002-10-14,"ARKR",6.09
2002-10-11,"ARKR",6.68
2002-10-10,"ARKR",6.68
2002-10-09,"ARKR",6.68
2002-10-08,"ARKR",7.25
2002-10-07,"ARKR",7.25
2002-10-04,"ARKR",7.25
2002-10-03,"ARKR",7.25
2002-10-02,"ARKR",7.25
2002-10-01,"ARKR",6.94
2002-09-30,"ARKR",6.94
2002-09-27,"ARKR",6.85
2002-09-26,"ARKR",7.28
2002-09-25,"ARKR",6.31
2002-09-24,"ARKR",7.5
2002-09-23,"ARKR",6.22
2002-09-20,"ARKR",6.85
2002-09-19,"ARKR",6.75
2002-09-18,"ARKR",7.21
2002-09-17,"ARKR",7.3
2002-09-16,"ARKR",7.3
2002-09-13,"ARKR",7.3
2002-09-12,"ARKR",7.3
2002-09-11,"ARKR",7.3
2002-09-10,"ARKR",7.3
2002-09-09,"ARKR",7.32
2002-09-06,"ARKR",7.31
2002-09-05,"ARKR",7.31
2002-09-04,"ARKR",7.85
2002-09-03,"ARKR",7.85
2002-08-30,"ARKR",7.85
2002-08-29,"ARKR",7.85
2002-08-28,"ARKR",7.5
2002-08-27,"ARKR",7.5
2002-08-26,"ARKR",7.75
2002-08-23,"ARKR",7.75
2002-08-22,"ARKR",7.75
2002-08-21,"ARKR",7.75
2002-08-20,"ARKR",7.99
2002-08-19,"ARKR",7
2002-08-16,"ARKR",7
2002-08-15,"ARKR",7
2002-08-14,"ARKR",7
2002-08-13,"ARKR",6.75
2002-08-12,"ARKR",6.75
2002-08-09,"ARKR",6.75
2002-08-08,"ARKR",6.75
2002-08-07,"ARKR",7.15
2002-08-06,"ARKR",7.15
2002-08-05,"ARKR",7
2002-08-02,"ARKR",7.2
2002-08-01,"ARKR",7.3
2002-07-31,"ARKR",7
2002-07-30,"ARKR",5.83
2002-07-29,"ARKR",7.49
2002-07-26,"ARKR",6.82
2002-07-25,"ARKR",6.82
2002-07-24,"ARKR",6.9
2002-07-23,"ARKR",6.9
2002-07-22,"ARKR",6.9
2002-07-19,"ARKR",7.05
2002-07-18,"ARKR",7
2002-07-17,"ARKR",7.98
2002-07-16,"ARKR",7.98
2002-07-15,"ARKR",7.98
2002-07-12,"ARKR",7.98
2002-07-11,"ARKR",7.98
2002-07-10,"ARKR",7.98
2002-07-09,"ARKR",8.25
2002-07-08,"ARKR",6.76
2002-07-05,"ARKR",7.4
2002-07-03,"ARKR",7.4
2002-07-02,"ARKR",7.45
2002-07-01,"ARKR",8
2002-06-28,"ARKR",8.18
2002-06-27,"ARKR",7.94
2002-06-26,"ARKR",7.94
2002-06-25,"ARKR",7.75
2002-06-24,"ARKR",7.24
2002-06-21,"ARKR",6.99
2002-06-20,"ARKR",7.86
2002-06-19,"ARKR",6.9
2002-06-18,"ARKR",7.5
2002-06-17,"ARKR",7.5
2002-06-14,"ARKR",7.32
2002-06-13,"ARKR",7.6
2002-06-12,"ARKR",8.49
2002-06-11,"ARKR",8.2
2002-06-10,"ARKR",7.84
2002-06-07,"ARKR",7.25
2002-06-06,"ARKR",7.01
2002-06-05,"ARKR",7.01
2002-06-04,"ARKR",6.9
2002-06-03,"ARKR",6.9
2002-05-31,"ARKR",6.99
2002-05-30,"ARKR",6.7
2002-05-29,"ARKR",6.97
2002-05-28,"ARKR",6.62
2002-05-24,"ARKR",7.07
2002-05-23,"ARKR",7.07
2002-05-22,"ARKR",7.45
2002-05-21,"ARKR",7.45
2002-05-20,"ARKR",7.47
2002-05-17,"ARKR",7.47
2002-05-16,"ARKR",7.47
2002-05-15,"ARKR",7.64
2002-05-14,"ARKR",7.46
2002-05-13,"ARKR",7.5
2002-05-10,"ARKR",7.5
2002-05-09,"ARKR",7.5
2002-05-08,"ARKR",7.5
2002-05-07,"ARKR",7.49
2002-05-06,"ARKR",7.52
2002-05-03,"ARKR",7.35
2002-05-02,"ARKR",7.35
2002-05-01,"ARKR",7.35
2002-04-30,"ARKR",7.35
2002-04-29,"ARKR",6.93
2002-04-26,"ARKR",7.2
2002-04-25,"ARKR",7.25
2002-04-24,"ARKR",7.25
2002-04-23,"ARKR",7.25
2002-04-22,"ARKR",7.05
2002-04-19,"ARKR",7.1
2002-04-18,"ARKR",7.12
2002-04-17,"ARKR",7.12
2002-04-16,"ARKR",7.2
2002-04-15,"ARKR",7.5
2002-04-12,"ARKR",7.25
2002-04-11,"ARKR",7.25
2002-04-10,"ARKR",7.72
2002-04-09,"ARKR",7.67
2002-04-08,"ARKR",7.3
2002-04-05,"ARKR",7.3
2002-04-04,"ARKR",7.34
2002-04-03,"ARKR",7.34
2002-04-02,"ARKR",7.25
2002-04-01,"ARKR",7.25
2002-03-28,"ARKR",7.06
2002-03-27,"ARKR",7.64
2002-03-26,"ARKR",7.64
2002-03-25,"ARKR",7.06
2002-03-22,"ARKR",7.7
2002-03-21,"ARKR",7.73
2002-03-20,"ARKR",7.68
2002-03-19,"ARKR",7.55
2002-03-18,"ARKR",7.5
2002-03-15,"ARKR",7.59
2002-03-14,"ARKR",7.1
2002-03-13,"ARKR",7.5
2002-03-12,"ARKR",7.5
2002-03-11,"ARKR",7.56
2002-03-08,"ARKR",7.56
2002-03-07,"ARKR",7.5
2002-03-06,"ARKR",7.17
2002-03-05,"ARKR",7.15
2002-03-04,"ARKR",7.15
2002-03-01,"ARKR",6.41
2002-02-28,"ARKR",7
2002-02-27,"ARKR",6.5
2002-02-26,"ARKR",6.75
2002-02-25,"ARKR",6.75
2002-02-22,"ARKR",6.9
2002-02-21,"ARKR",7.09
2002-02-20,"ARKR",7.1
2002-02-19,"ARKR",7.06
2002-02-15,"ARKR",7.25
2002-02-14,"ARKR",7.3
2002-02-13,"ARKR",7.3
2002-02-12,"ARKR",7.3
2002-02-11,"ARKR",7.3
2002-02-08,"ARKR",7.3
2002-02-07,"ARKR",7.15
2002-02-06,"ARKR",7.05
2002-02-05,"ARKR",7.05
2002-02-04,"ARKR",7.05
2002-01-31,"ARKR",6.7
2002-01-30,"ARKR",6.7
2002-01-29,"ARKR",7
2002-01-28,"ARKR",7
2002-01-25,"ARKR",7.05
2002-01-24,"ARKR",7.43
2002-01-23,"ARKR",7.43
2002-01-22,"ARKR",7.43
2002-01-18,"ARKR",7.43
2002-01-17,"ARKR",7.43
2002-01-16,"ARKR",7.43
2002-01-15,"ARKR",7.85
2002-01-14,"ARKR",7.8
2002-01-11,"ARKR",7.9
2002-01-10,"ARKR",7.9
2002-01-09,"ARKR",7.4
2002-01-08,"ARKR",7.35
2002-01-07,"ARKR",7.79
2002-01-04,"ARKR",7.79
2002-01-03,"ARKR",8.15
2002-01-02,"ARKR",8.15
2011-05-25,"PARL",3.5
2011-05-24,"PARL",3.41
2011-05-23,"PARL",3.3
2011-05-20,"PARL",3.25
2011-05-19,"PARL",3.19
2011-05-18,"PARL",3.15
2011-05-17,"PARL",3.21
2011-05-16,"PARL",3.23
2011-05-13,"PARL",3.29
2011-05-12,"PARL",3.25
2011-05-11,"PARL",3.21
2011-05-10,"PARL",3.18
2011-05-09,"PARL",3.1
2011-05-06,"PARL",3.17
2011-05-05,"PARL",3.15
2011-05-04,"PARL",3.14
2011-05-03,"PARL",3.24
2011-05-02,"PARL",3.16
2011-04-29,"PARL",3.33
2011-04-28,"PARL",3.34
2011-04-27,"PARL",3.23
2011-04-26,"PARL",3.17
2011-04-25,"PARL",3.15
2011-04-21,"PARL",3.29
2011-04-20,"PARL",3.38
2011-04-19,"PARL",3.48
2011-04-18,"PARL",3.12
2011-04-15,"PARL",3.12
2011-04-14,"PARL",3.14
2011-04-13,"PARL",3.18
2011-04-12,"PARL",3.15
2011-04-11,"PARL",3.14
2011-04-08,"PARL",3.15
2011-04-07,"PARL",3.12
2011-04-06,"PARL",3.19
2011-04-05,"PARL",3.15
2011-04-04,"PARL",3.13
2011-04-01,"PARL",3.12
2011-03-31,"PARL",3.14
2011-03-30,"PARL",3.17
2011-03-29,"PARL",3.15
2011-03-28,"PARL",3.15
2011-03-25,"PARL",3.21
2011-03-24,"PARL",3.15
2011-03-23,"PARL",3.16
2011-03-22,"PARL",3.18
2011-03-21,"PARL",3.15
2011-03-18,"PARL",3
2011-03-17,"PARL",2.98
2011-03-16,"PARL",2.94
2011-03-15,"PARL",3.04
2011-03-14,"PARL",3.16
2011-03-11,"PARL",3.19
2011-03-10,"PARL",3.32
2011-03-09,"PARL",3.41
2011-03-08,"PARL",3.43
2011-03-07,"PARL",3.48
2011-03-04,"PARL",3.5
